Date,Subject,UserID,Protocol,Run,Time,Current State,Transition State,Transition Event,A1 -,A2 -,A[1],A[2]
101617,BA1653,AG,19,1,22608,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,22611,8,0,0,0,0,0,1
101617,BA1653,AG,19,1,22614,8,0,0,0,1,0,0
101617,BA1653,AG,19,1,22618,8,7,0,0,0,0,0
101617,BA1653,AG,19,1,22628,7,0,0,0,0,0,1
101617,BA1653,AG,19,1,22703,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,22712,8,0,0,0,0,0,1
101617,BA1653,AG,19,1,22713,8,7,0,0,0,0,0
101617,BA1653,AG,19,1,22727,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,22733,8,0,0,0,0,0,1
101617,BA1653,AG,19,1,22737,8,7,0,0,0,0,0
101617,BA1653,AG,19,1,22739,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,22745,8,0,0,0,0,0,1
101617,BA1653,AG,19,1,22747,8,0,0,0,1,0,0
101617,BA1653,AG,19,1,22749,8,7,0,0,0,0,0
101617,BA1653,AG,19,1,22758,7,0,0,0,0,0,1
101617,BA1653,AG,19,1,22762,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,22772,8,7,0,0,0,0,1
101617,BA1653,AG,19,1,22776,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,22786,8,9,0,0,0,0,0
101617,BA1653,AG,19,1,22796,9,10,0,0,0,0,1
101617,BA1653,AG,19,1,22871,10,2,0,0,0,0,0
101617,BA1653,AG,19,1,22872,2,6,0,0,0,0,0
101617,BA1653,AG,19,1,23193,6,8,2,0,1,0,0
101617,BA1653,AG,19,1,23203,8,7,0,0,0,0,0
101617,BA1653,AG,19,1,23206,7,0,0,0,0,0,1
101617,BA1653,AG,19,1,23224,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,23227,8,0,0,0,0,0,1
101617,BA1653,AG,19,1,23234,8,7,0,0,0,0,0
101617,BA1653,AG,19,1,23236,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,23246,8,7,0,0,0,0,0
101617,BA1653,AG,19,1,23287,7,0,0,0,0,0,1
101617,BA1653,AG,19,1,23342,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,23352,8,7,0,0,0,0,0
101617,BA1653,AG,19,1,23353,7,0,0,0,0,0,1
101617,BA1653,AG,19,1,23467,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,23470,8,0,0,0,0,0,1
101617,BA1653,AG,19,1,23475,8,0,0,0,1,0,0
101617,BA1653,AG,19,1,23477,8,7,0,0,0,0,0
101617,BA1653,AG,19,1,23480,7,0,0,0,0,0,1
101617,BA1653,AG,19,1,23485,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,23489,8,0,0,0,0,0,1
101617,BA1653,AG,19,1,23495,8,7,0,0,0,0,0
101617,BA1653,AG,19,1,23515,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,23520,8,0,0,0,0,0,1
101617,BA1653,AG,19,1,23525,8,7,0,0,0,0,0
101617,BA1653,AG,19,1,23526,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,23535,8,0,0,0,0,0,1
101617,BA1653,AG,19,1,23536,8,7,0,0,0,0,0
101617,BA1653,AG,19,1,23539,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,23541,8,0,0,0,0,0,1
101617,BA1653,AG,19,1,23549,8,7,0,0,0,0,0
101617,BA1653,AG,19,1,23562,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,23572,8,7,0,0,0,0,0
101617,BA1653,AG,19,1,23580,7,0,0,0,0,0,1
101617,BA1653,AG,19,1,23585,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,23595,8,7,0,0,0,0,0
101617,BA1653,AG,19,1,23654,7,0,0,0,0,0,1
101617,BA1653,AG,19,1,23732,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,23738,8,0,0,0,0,0,1
101617,BA1653,AG,19,1,23742,8,7,0,0,0,0,0
101617,BA1653,AG,19,1,23748,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,23750,8,0,0,0,0,0,1
101617,BA1653,AG,19,1,23758,8,7,0,0,0,0,0
101617,BA1653,AG,19,1,23773,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,23783,8,7,0,0,0,0,0
101617,BA1653,AG,19,1,23793,7,0,0,0,0,0,1
101617,BA1653,AG,19,1,23799,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,23809,8,7,0,0,0,0,0
101617,BA1653,AG,19,1,23812,7,0,0,0,0,0,1
101617,BA1653,AG,19,1,23817,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,23827,8,7,0,0,0,0,0
101617,BA1653,AG,19,1,23832,7,0,0,0,0,0,1
101617,BA1653,AG,19,1,23835,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,23843,8,0,0,0,0,0,1
101617,BA1653,AG,19,1,23845,8,7,0,0,0,0,0
101617,BA1653,AG,19,1,23846,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,23856,8,7,0,0,0,0,0
101617,BA1653,AG,19,1,23860,7,0,0,0,0,0,1
101617,BA1653,AG,19,1,23863,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,23873,8,7,0,0,0,0,0
101617,BA1653,AG,19,1,23881,7,0,0,0,0,0,1
101617,BA1653,AG,19,1,23883,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,23893,8,7,0,0,0,0,0
101617,BA1653,AG,19,1,23899,7,0,0,0,0,0,1
101617,BA1653,AG,19,1,23918,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,23922,8,0,0,0,0,0,1
101617,BA1653,AG,19,1,23928,8,7,0,0,0,0,0
101617,BA1653,AG,19,1,23934,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,23944,8,7,0,0,0,0,0
101617,BA1653,AG,19,1,23952,7,0,0,0,0,0,1
101617,BA1653,AG,19,1,23953,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,23963,8,7,0,0,0,0,0
101617,BA1653,AG,19,1,23976,7,0,0,0,0,0,1
101617,BA1653,AG,19,1,24045,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,24049,8,0,0,0,0,0,1
101617,BA1653,AG,19,1,24053,8,0,0,0,1,0,0
101617,BA1653,AG,19,1,24055,8,7,0,0,0,0,0
101617,BA1653,AG,19,1,24059,7,0,0,0,0,0,1
101617,BA1653,AG,19,1,24064,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,24071,8,0,0,0,0,0,1
101617,BA1653,AG,19,1,24074,8,7,0,0,0,0,0
101617,BA1653,AG,19,1,24075,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,24084,8,0,0,0,0,0,1
101617,BA1653,AG,19,1,24085,8,7,0,0,0,0,0
101617,BA1653,AG,19,1,24088,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,24094,8,0,0,0,0,0,1
101617,BA1653,AG,19,1,24098,8,7,0,0,0,0,0
101617,BA1653,AG,19,1,24099,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,24109,8,7,0,0,0,0,0
101617,BA1653,AG,19,1,24110,7,0,0,0,0,0,1
101617,BA1653,AG,19,1,24114,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,24124,8,7,0,0,0,0,0
101617,BA1653,AG,19,1,24167,7,0,0,0,0,0,1
101617,BA1653,AG,19,1,24176,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,24177,8,0,0,0,0,0,1
101617,BA1653,AG,19,1,24184,8,0,0,0,1,0,0
101617,BA1653,AG,19,1,24186,8,7,0,0,0,0,0
101617,BA1653,AG,19,1,24208,7,0,0,0,0,0,1
101617,BA1653,AG,19,1,24213,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,24218,8,0,0,0,0,0,1
101617,BA1653,AG,19,1,24223,8,7,0,0,0,0,0
101617,BA1653,AG,19,1,24250,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,24253,8,0,0,0,0,0,1
101617,BA1653,AG,19,1,24257,8,0,0,0,1,0,0
101617,BA1653,AG,19,1,24260,8,7,0,0,0,0,0
101617,BA1653,AG,19,1,24281,7,0,0,0,0,0,1
101617,BA1653,AG,19,1,24294,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,24297,8,0,0,0,0,0,1
101617,BA1653,AG,19,1,24298,8,0,0,0,1,0,0
101617,BA1653,AG,19,1,24304,8,7,0,0,0,0,1
101617,BA1653,AG,19,1,24374,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,24384,8,7,0,0,0,0,0
101617,BA1653,AG,19,1,24385,7,0,0,0,0,0,1
101617,BA1653,AG,19,1,24396,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,24402,8,0,0,0,0,0,1
101617,BA1653,AG,19,1,24406,8,7,0,0,0,0,0
101617,BA1653,AG,19,1,24407,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,24413,8,0,0,0,0,0,1
101617,BA1653,AG,19,1,24417,8,7,0,0,1,0,0
101617,BA1653,AG,19,1,24430,7,0,0,0,0,0,1
101617,BA1653,AG,19,1,24433,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,24443,8,7,0,0,0,0,0
101617,BA1653,AG,19,1,24461,7,0,0,0,0,0,1
101617,BA1653,AG,19,1,24462,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,24472,8,7,0,0,0,0,0
101617,BA1653,AG,19,1,24517,7,0,0,0,0,0,1
101617,BA1653,AG,19,1,24520,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,24530,8,7,0,0,0,0,0
101617,BA1653,AG,19,1,24541,7,0,0,0,0,0,1
101617,BA1653,AG,19,1,24554,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,24560,8,0,0,0,0,0,1
101617,BA1653,AG,19,1,24562,8,0,0,0,1,0,0
101617,BA1653,AG,19,1,24564,8,9,0,0,0,0,0
101617,BA1653,AG,19,1,24565,9,0,0,0,0,0,1
101617,BA1653,AG,19,1,24568,9,0,0,0,1,0,0
101617,BA1653,AG,19,1,24574,9,10,0,0,0,0,0
101617,BA1653,AG,19,1,24576,10,0,0,0,0,0,1
101617,BA1653,AG,19,1,24649,10,2,0,0,0,0,0
101617,BA1653,AG,19,1,24650,2,3,0,0,0,0,0
101617,BA1653,AG,19,1,24902,3,5,1,1,0,0,0
101617,BA1653,AG,19,1,24912,5,4,0,0,0,0,0
101617,BA1653,AG,19,1,24936,4,0,0,0,0,1,0
101617,BA1653,AG,19,1,25011,4,5,1,1,0,0,0
101617,BA1653,AG,19,1,25021,5,4,0,0,0,0,0
101617,BA1653,AG,19,1,25041,4,0,0,0,0,1,0
101617,BA1653,AG,19,1,25078,4,5,1,1,0,0,0
101617,BA1653,AG,19,1,25088,5,4,0,0,0,0,0
101617,BA1653,AG,19,1,25105,4,0,0,0,0,1,0
101617,BA1653,AG,19,1,25137,4,5,1,1,0,0,0
101617,BA1653,AG,19,1,25147,5,4,0,0,0,0,0
101617,BA1653,AG,19,1,25155,4,0,0,0,0,1,0
101617,BA1653,AG,19,1,25256,4,5,1,1,0,0,0
101617,BA1653,AG,19,1,25266,5,9,0,0,0,0,0
101617,BA1653,AG,19,1,25276,9,10,0,0,0,0,0
101617,BA1653,AG,19,1,25280,10,0,0,0,0,1,0
101617,BA1653,AG,19,1,25351,10,2,0,0,0,0,0
101617,BA1653,AG,19,1,25352,2,3,0,0,0,0,0
101617,BA1653,AG,19,1,25454,3,5,1,1,0,0,0
101617,BA1653,AG,19,1,25464,5,4,0,0,0,0,0
101617,BA1653,AG,19,1,25481,4,0,0,0,0,1,0
101617,BA1653,AG,19,1,25495,4,5,1,1,0,0,0
101617,BA1653,AG,19,1,25505,5,4,0,0,0,0,0
101617,BA1653,AG,19,1,25509,4,0,0,0,0,1,0
101617,BA1653,AG,19,1,25535,4,5,1,1,0,0,0
101617,BA1653,AG,19,1,25541,5,0,0,0,0,1,0
101617,BA1653,AG,19,1,25545,5,4,0,0,0,0,0
101617,BA1653,AG,19,1,25570,4,5,1,1,0,0,0
101617,BA1653,AG,19,1,25580,5,4,0,0,0,0,0
101617,BA1653,AG,19,1,25593,4,0,0,0,0,1,0
101617,BA1653,AG,19,1,25641,4,5,1,1,0,0,0
101617,BA1653,AG,19,1,25651,5,9,0,0,0,0,0
101617,BA1653,AG,19,1,25661,9,10,0,0,0,0,0
101617,BA1653,AG,19,1,25666,10,0,0,0,0,1,0
101617,BA1653,AG,19,1,25736,10,2,0,0,0,0,0
101617,BA1653,AG,19,1,25737,2,6,0,0,0,0,0
101617,BA1653,AG,19,1,25843,6,0,0,1,0,0,0
101617,BA1653,AG,19,1,25884,6,0,0,0,0,1,0
101617,BA1653,AG,19,1,25940,6,0,0,1,0,0,0
101617,BA1653,AG,19,1,25950,6,0,0,0,0,1,0
101617,BA1653,AG,19,1,26062,6,0,0,1,0,0,0
101617,BA1653,AG,19,1,26086,6,0,0,0,0,1,0
101617,BA1653,AG,19,1,26134,6,0,0,1,0,0,0
101617,BA1653,AG,19,1,26185,6,0,0,0,0,1,0
101617,BA1653,AG,19,1,26224,6,0,0,1,0,0,0
101617,BA1653,AG,19,1,26255,6,0,0,0,0,1,0
101617,BA1653,AG,19,1,26290,6,0,0,1,0,0,0
101617,BA1653,AG,19,1,26350,6,0,0,0,0,1,0
101617,BA1653,AG,19,1,26402,6,0,0,1,0,0,0
101617,BA1653,AG,19,1,26410,6,0,0,0,0,1,0
101617,BA1653,AG,19,1,26418,6,0,0,1,0,0,0
101617,BA1653,AG,19,1,26475,6,0,0,0,0,1,0
101617,BA1653,AG,19,1,26534,6,0,0,1,0,0,0
101617,BA1653,AG,19,1,26575,6,0,0,0,0,1,0
101617,BA1653,AG,19,1,26607,6,0,0,1,0,0,0
101617,BA1653,AG,19,1,26616,6,0,0,0,0,1,0
101617,BA1653,AG,19,1,26638,6,0,0,1,0,0,0
101617,BA1653,AG,19,1,26671,6,0,0,0,0,1,0
101617,BA1653,AG,19,1,26720,6,0,0,1,0,0,0
101617,BA1653,AG,19,1,26726,6,0,0,0,0,1,0
101617,BA1653,AG,19,1,26730,6,0,0,1,0,0,0
101617,BA1653,AG,19,1,26773,6,0,0,0,0,1,0
101617,BA1653,AG,19,1,26939,6,0,0,1,0,0,0
101617,BA1653,AG,19,1,26986,6,0,0,0,0,1,0
101617,BA1653,AG,19,1,27335,6,8,2,0,1,0,0
101617,BA1653,AG,19,1,27342,8,0,0,0,0,0,1
101617,BA1653,AG,19,1,27345,8,7,0,0,1,0,0
101617,BA1653,AG,19,1,27350,7,0,0,0,0,0,1
101617,BA1653,AG,19,1,27414,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,27420,8,0,0,0,0,0,1
101617,BA1653,AG,19,1,27424,8,7,0,0,0,0,0
101617,BA1653,AG,19,1,27427,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,27435,8,0,0,0,0,0,1
101617,BA1653,AG,19,1,27437,8,7,0,0,0,0,0
101617,BA1653,AG,19,1,27440,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,27447,8,0,0,0,0,0,1
101617,BA1653,AG,19,1,27450,8,7,0,0,0,0,0
101617,BA1653,AG,19,1,27471,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,27481,8,7,0,0,0,0,0
101617,BA1653,AG,19,1,27483,7,0,0,0,0,0,1
101617,BA1653,AG,19,1,27603,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,27613,8,7,0,0,0,0,0
101617,BA1653,AG,19,1,27620,7,0,0,0,0,0,1
101617,BA1653,AG,19,1,27690,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,27699,8,0,0,0,0,0,1
101617,BA1653,AG,19,1,27700,8,7,0,0,0,0,0
101617,BA1653,AG,19,1,27731,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,27734,8,0,0,0,0,0,1
101617,BA1653,AG,19,1,27735,8,0,0,0,1,0,0
101617,BA1653,AG,19,1,27740,8,0,0,0,0,0,1
101617,BA1653,AG,19,1,27741,8,7,0,0,0,0,0
101617,BA1653,AG,19,1,28200,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,28206,8,0,0,0,0,0,1
101617,BA1653,AG,19,1,28210,8,7,0,0,0,0,0
101617,BA1653,AG,19,1,28354,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,28359,8,0,0,0,0,0,1
101617,BA1653,AG,19,1,28364,8,7,0,0,1,0,0
101617,BA1653,AG,19,1,28376,7,0,0,0,0,0,1
101617,BA1653,AG,19,1,28381,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,28391,8,7,0,0,0,0,0
101617,BA1653,AG,19,1,28393,7,0,0,0,0,0,1
101617,BA1653,AG,19,1,28394,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,28404,8,7,0,0,0,0,0
101617,BA1653,AG,19,1,28453,7,0,0,0,0,0,1
101617,BA1653,AG,19,1,28580,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,28585,8,0,0,0,0,0,1
101617,BA1653,AG,19,1,28590,8,7,0,0,0,0,0
101617,BA1653,AG,19,1,28591,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,28593,8,0,0,0,0,0,1
101617,BA1653,AG,19,1,28601,8,7,0,0,0,0,0
101617,BA1653,AG,19,1,28614,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,28616,8,0,0,0,0,0,1
101617,BA1653,AG,19,1,28624,8,7,0,0,0,0,0
101617,BA1653,AG,19,1,28631,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,28637,8,0,0,0,0,0,1
101617,BA1653,AG,19,1,28641,8,7,0,0,0,0,0
101617,BA1653,AG,19,1,28642,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,28649,8,0,0,0,0,0,1
101617,BA1653,AG,19,1,28652,8,7,0,0,0,0,0
101617,BA1653,AG,19,1,28653,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,28663,8,7,0,0,0,0,0
101617,BA1653,AG,19,1,28671,7,0,0,0,0,0,1
101617,BA1653,AG,19,1,28716,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,28720,8,0,0,0,0,0,1
101617,BA1653,AG,19,1,28724,8,0,0,0,1,0,0
101617,BA1653,AG,19,1,28726,8,7,0,0,0,0,0
101617,BA1653,AG,19,1,28727,7,0,0,0,0,0,1
101617,BA1653,AG,19,1,28766,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,28771,8,0,0,0,0,0,1
101617,BA1653,AG,19,1,28776,8,7,0,0,0,0,0
101617,BA1653,AG,19,1,28782,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,28792,8,7,0,0,0,0,0
101617,BA1653,AG,19,1,28802,7,0,0,0,0,0,1
101617,BA1653,AG,19,1,28873,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,28883,8,7,0,0,0,0,0
101617,BA1653,AG,19,1,28903,7,0,0,0,0,0,1
101617,BA1653,AG,19,1,28925,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,28931,8,0,0,0,0,0,1
101617,BA1653,AG,19,1,28935,8,7,0,0,0,0,0
101617,BA1653,AG,19,1,28937,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,28941,8,0,0,0,0,0,1
101617,BA1653,AG,19,1,28945,8,0,0,0,1,0,0
101617,BA1653,AG,19,1,28947,8,7,0,0,0,0,0
101617,BA1653,AG,19,1,28952,7,0,0,0,0,0,1
101617,BA1653,AG,19,1,28957,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,28967,8,7,0,0,0,0,0
101617,BA1653,AG,19,1,28990,7,0,0,0,0,0,1
101617,BA1653,AG,19,1,28991,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,28996,8,0,0,0,0,0,1
101617,BA1653,AG,19,1,29000,8,0,0,0,1,0,0
101617,BA1653,AG,19,1,29001,8,7,0,0,0,0,0
101617,BA1653,AG,19,1,29006,7,0,0,0,0,0,1
101617,BA1653,AG,19,1,29080,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,29090,8,7,0,0,0,0,0
101617,BA1653,AG,19,1,29094,7,0,0,0,0,0,1
101617,BA1653,AG,19,1,29164,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,29166,8,0,0,0,0,0,1
101617,BA1653,AG,19,1,29171,8,0,0,0,1,0,0
101617,BA1653,AG,19,1,29174,8,7,0,0,0,0,0
101617,BA1653,AG,19,1,29177,7,0,0,0,0,0,1
101617,BA1653,AG,19,1,29180,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,29187,8,0,0,0,0,0,1
101617,BA1653,AG,19,1,29190,8,7,0,0,0,0,0
101617,BA1653,AG,19,1,29193,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,29202,8,0,0,0,0,0,1
101617,BA1653,AG,19,1,29203,8,7,0,0,0,0,0
101617,BA1653,AG,19,1,29208,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,29213,8,0,0,0,0,0,1
101617,BA1653,AG,19,1,29215,8,0,0,0,1,0,0
101617,BA1653,AG,19,1,29218,8,7,0,0,0,0,0
101617,BA1653,AG,19,1,29288,7,0,0,0,0,0,1
101617,BA1653,AG,19,1,29323,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,29327,8,0,0,0,0,0,1
101617,BA1653,AG,19,1,29332,8,0,0,0,1,0,0
101617,BA1653,AG,19,1,29333,8,7,0,0,0,0,0
101617,BA1653,AG,19,1,29334,7,0,0,0,0,0,1
101617,BA1653,AG,19,1,29338,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,29348,8,7,0,0,0,0,0
101617,BA1653,AG,19,1,29355,7,0,0,0,0,0,1
101617,BA1653,AG,19,1,29429,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,29433,8,0,0,0,0,0,1
101617,BA1653,AG,19,1,29438,8,0,0,0,1,0,0
101617,BA1653,AG,19,1,29439,8,7,0,0,0,0,0
101617,BA1653,AG,19,1,29443,7,0,0,0,0,0,1
101617,BA1653,AG,19,1,29448,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,29458,8,7,0,0,0,0,1
101617,BA1653,AG,19,1,29464,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,29472,8,0,0,0,0,0,1
101617,BA1653,AG,19,1,29474,8,7,0,0,0,0,0
101617,BA1653,AG,19,1,29475,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,29485,8,7,0,0,0,0,0
101617,BA1653,AG,19,1,29486,7,0,0,0,0,0,1
101617,BA1653,AG,19,1,29489,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,29497,8,0,0,0,0,0,1
101617,BA1653,AG,19,1,29499,8,7,0,0,1,0,0
101617,BA1653,AG,19,1,29509,7,0,0,0,0,0,1
101617,BA1653,AG,19,1,29515,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,29522,8,0,0,0,0,0,1
101617,BA1653,AG,19,1,29525,8,7,0,0,0,0,0
101617,BA1653,AG,19,1,29534,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,29544,8,9,0,0,0,0,0
101617,BA1653,AG,19,1,29548,9,0,0,0,0,0,1
101617,BA1653,AG,19,1,29551,9,0,0,0,1,0,0
101617,BA1653,AG,19,1,29554,9,10,0,0,0,0,0
101617,BA1653,AG,19,1,29559,10,0,0,0,0,0,1
101617,BA1653,AG,19,1,29629,10,2,0,0,0,0,0
101617,BA1653,AG,19,1,29630,2,6,0,0,0,0,0
101617,BA1653,AG,19,1,30103,6,0,0,1,0,0,0
101617,BA1653,AG,19,1,30243,6,0,0,0,0,1,0
101617,BA1653,AG,19,1,30319,6,8,2,0,1,0,0
101617,BA1653,AG,19,1,30329,8,7,0,0,0,0,0
101617,BA1653,AG,19,1,30331,7,0,0,0,0,0,1
101617,BA1653,AG,19,1,30468,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,30472,8,0,0,0,0,0,1
101617,BA1653,AG,19,1,30476,8,0,0,0,1,0,0
101617,BA1653,AG,19,1,30478,8,7,0,0,0,0,0
101617,BA1653,AG,19,1,30515,7,0,0,0,0,0,1
101617,BA1653,AG,19,1,30527,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,30532,8,0,0,0,0,0,1
101617,BA1653,AG,19,1,30537,8,7,0,0,0,0,0
101617,BA1653,AG,19,1,30723,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,30728,8,0,0,0,0,0,1
101617,BA1653,AG,19,1,30733,8,7,0,0,1,0,0
101617,BA1653,AG,19,1,30740,7,0,0,0,0,0,1
101617,BA1653,AG,19,1,30759,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,30760,8,0,0,0,0,0,1
101617,BA1653,AG,19,1,30762,8,0,0,0,1,0,0
101617,BA1653,AG,19,1,30769,8,7,0,0,0,0,0
101617,BA1653,AG,19,1,30770,7,0,0,0,0,0,1
101617,BA1653,AG,19,1,30776,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,30786,8,7,0,0,0,0,0
101617,BA1653,AG,19,1,30793,7,0,0,0,0,0,1
101617,BA1653,AG,19,1,30800,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,30810,8,7,0,0,0,0,0
101617,BA1653,AG,19,1,30815,7,0,0,0,0,0,1
101617,BA1653,AG,19,1,30821,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,30831,8,7,0,0,0,0,0
101617,BA1653,AG,19,1,30836,7,0,0,0,0,0,1
101617,BA1653,AG,19,1,30841,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,30844,8,0,0,0,0,0,1
101617,BA1653,AG,19,1,30851,8,7,0,0,0,0,0
101617,BA1653,AG,19,1,30863,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,30868,8,0,0,0,0,0,1
101617,BA1653,AG,19,1,30873,8,7,0,0,0,0,0
101617,BA1653,AG,19,1,30874,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,30884,8,7,0,0,0,0,0
101617,BA1653,AG,19,1,30926,7,0,0,0,0,0,1
101617,BA1653,AG,19,1,30952,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,30957,8,0,0,0,0,0,1
101617,BA1653,AG,19,1,30962,8,7,0,0,0,0,0
101617,BA1653,AG,19,1,30967,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,30977,8,7,0,0,0,0,0
101617,BA1653,AG,19,1,30995,7,0,0,0,0,0,1
101617,BA1653,AG,19,1,31057,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,31062,8,0,0,0,0,0,1
101617,BA1653,AG,19,1,31067,8,7,0,0,0,0,0
101617,BA1653,AG,19,1,31079,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,31080,8,0,0,0,0,0,1
101617,BA1653,AG,19,1,31084,8,0,0,0,1,0,0
101617,BA1653,AG,19,1,31089,8,7,0,0,0,0,1
101617,BA1653,AG,19,1,31094,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,31104,8,7,0,0,0,0,1
101617,BA1653,AG,19,1,31106,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,31113,8,0,0,0,0,0,1
101617,BA1653,AG,19,1,31116,8,7,0,0,0,0,0
101617,BA1653,AG,19,1,31117,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,31127,8,7,0,0,0,0,0
101617,BA1653,AG,19,1,31136,7,0,0,0,0,0,1
101617,BA1653,AG,19,1,31139,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,31149,8,7,0,0,0,0,0
101617,BA1653,AG,19,1,31162,7,0,0,0,0,0,1
101617,BA1653,AG,19,1,31164,7,8,2,0,1,0,0
101617,BA1653,AG,19,1,31171,8,0,0,0,0,0,1
101617,BA1653,AG,19,1,31174,8,7,0,0,0,0,0
101617,BA1653,AG,19,1,31175,7,8,2,0,1,0,0
