date,subject,ratio,runnum,trial,frpointer,borpointer,bolpointer,time,fr_irt,prp,fr_prp,uo_prp,event
11/26/17,BA1657,75,13,26,67,0,0,2436.45,1.79,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,26,68,0,0,2436.83,0.38,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,26,69,0,0,2437.1,0.27,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,26,70,0,0,2437.31,0.21,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,26,71,0,0,2437.5,0.19,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,26,72,0,0,2437.64,0.14,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,26,73,0,0,2438.01,0.37,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,26,74,0,0,2438.83,0.82,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,26,75,0,0,2439.08,0.25,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,0,-1,0,0,2439.09,0.0,0.0,0.0,0.0,200
11/26/17,BA1657,75,13,0,0,0,0,2441.14,2.05,0.0,0.0,0.0,300
11/26/17,BA1657,75,13,27,1,0,0,2475.83,34.69,32.64,32.64,0.0,120
11/26/17,BA1657,75,13,27,2,0,0,2476.97,1.14,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,27,3,0,0,2485.27,8.3,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,27,4,0,0,2485.72,0.45,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,27,5,0,0,2486.48,0.76,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,0,0,1,0,2539.08,0.0,0.0,0.0,0.0,130
11/26/17,BA1657,75,13,0,0,0,0,2539.09,0.0,0.0,0.0,0.0,400
11/26/17,BA1657,75,13,0,0,0,0,2549.09,0.0,0.0,0.0,0.0,410
11/26/17,BA1657,75,13,0,0,1,0,2560.96,0.0,0.0,0.0,0.0,130
11/26/17,BA1657,75,13,0,0,0,0,2560.97,0.0,0.0,0.0,0.0,400
11/26/17,BA1657,75,13,0,0,0,0,2570.97,0.0,0.0,0.0,0.0,410
11/26/17,BA1657,75,13,27,6,0,0,2596.24,25.27,25.27,0.0,25.27,120
11/26/17,BA1657,75,13,27,7,0,0,2598.58,2.34,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,27,8,0,0,2601.58,3.0,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,27,9,0,0,2602.98,1.4,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,27,10,0,0,2607.87,4.89,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,27,11,0,0,2609.2,1.33,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,27,12,0,0,2609.83,0.63,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,27,13,0,0,2613.38,3.55,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,27,14,0,0,2614.14,0.76,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,27,15,0,0,2619.06,4.92,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,27,16,0,0,2623.13,4.07,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,27,17,0,0,2623.57,0.44,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,27,18,0,0,2623.96,0.39,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,27,19,0,0,2624.57,0.61,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,27,20,0,0,2625.86,1.29,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,27,21,0,0,2626.05,0.19,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,27,22,0,0,2629.32,3.27,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,27,23,0,0,2629.54,0.22,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,27,24,0,0,2629.82,0.28,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,27,25,0,0,2630.18,0.36,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,27,26,0,0,2630.95,0.77,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,27,27,0,0,2631.3,0.35,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,27,28,0,0,2631.63,0.33,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,27,29,0,0,2631.99,0.36,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,27,30,0,0,2633.91,1.92,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,27,31,0,0,2634.11,0.2,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,27,32,0,0,2634.32,0.21,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,27,33,0,0,2634.54,0.22,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,27,34,0,0,2634.85,0.31,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,27,35,0,0,2635.22,0.37,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,27,36,0,0,2635.58,0.36,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,27,37,0,0,2635.9,0.32,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,27,38,0,0,2636.45,0.55,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,27,39,0,0,2636.88,0.43,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,27,40,0,0,2637.04,0.16,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,27,41,0,0,2637.19,0.15,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,27,42,0,0,2637.39,0.2,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,27,43,0,0,2638.98,1.59,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,27,44,0,0,2639.39,0.41,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,27,45,0,0,2639.65,0.26,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,27,46,0,0,2639.98,0.33,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,27,47,0,0,2640.34,0.36,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,27,48,0,0,2640.58,0.24,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,27,49,0,0,2640.76,0.18,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,27,50,0,0,2640.87,0.11,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,27,51,0,0,2641.03,0.16,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,27,52,0,0,2641.12,0.0899999999997,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,27,53,0,0,2641.44,0.32,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,27,54,0,0,2642.91,1.47,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,27,55,0,0,2643.27,0.36,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,27,56,0,0,2643.58,0.31,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,27,57,0,0,2643.98,0.4,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,27,58,0,0,2644.18,0.2,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,27,59,0,0,2644.31,0.13,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,27,60,0,0,2644.44,0.13,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,27,61,0,0,2644.77,0.33,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,27,62,0,0,2646.47,1.7,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,27,63,0,0,2646.79,0.32,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,27,64,0,0,2647.16,0.37,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,27,65,0,0,2647.48,0.32,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,27,66,0,0,2647.63,0.15,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,27,67,0,0,2647.77,0.14,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,27,68,0,0,2647.93,0.16,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,27,69,0,0,2648.32,0.39,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,27,70,0,0,2648.53,0.21,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,27,71,0,0,2650.2,1.67,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,27,72,0,0,2650.49,0.29,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,27,73,0,0,2650.7,0.21,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,27,74,0,0,2651.07,0.37,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,27,75,0,0,2651.32,0.25,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,0,-1,0,0,2651.33,0.0,0.0,0.0,0.0,200
11/26/17,BA1657,75,13,0,0,0,0,2653.38,2.05,0.0,0.0,0.0,300
11/26/17,BA1657,75,13,28,1,0,0,2679.73,26.35,24.3,24.3,0.0,120
11/26/17,BA1657,75,13,28,2,0,0,2680.86,1.13,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,28,3,0,0,2681.34,0.48,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,28,4,0,0,2681.74,0.4,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,28,5,0,0,2682.36,0.62,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,28,6,0,0,2682.74,0.38,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,28,7,0,0,2683.07,0.33,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,28,8,0,0,2683.29,0.22,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,28,9,0,0,2683.47,0.18,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,28,10,0,0,2683.8,0.33,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,28,11,0,0,2686.42,2.62,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,28,12,0,0,2686.8,0.38,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,28,13,0,0,2687.28,0.48,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,28,14,0,0,2687.64,0.36,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,28,15,0,0,2688.03,0.39,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,28,16,0,0,2688.35,0.32,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,28,17,0,0,2688.8,0.45,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,28,18,0,0,2689.1,0.3,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,28,19,0,0,2689.35,0.25,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,28,20,0,0,2689.5,0.15,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,28,21,0,0,2689.71,0.21,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,28,22,0,0,2689.9,0.19,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,28,23,0,0,2690.29,0.39,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,28,24,0,0,2690.45,0.16,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,28,25,0,0,2690.73,0.28,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,28,26,0,0,2693.94,3.21,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,28,27,0,0,2694.49,0.55,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,28,28,0,0,2694.7,0.21,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,28,29,0,0,2695.07,0.37,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,28,30,0,0,2695.45,0.38,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,28,31,0,0,2695.99,0.54,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,28,32,0,0,2696.16,0.17,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,28,33,0,0,2696.34,0.18,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,28,34,0,0,2696.54,0.2,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,28,35,0,0,2696.81,0.27,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,28,36,0,0,2697.13,0.32,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,28,37,0,0,2697.28,0.15,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,28,38,0,0,2697.57,0.29,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,28,39,0,0,2700.45,2.88,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,28,40,0,0,2700.9,0.45,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,28,41,0,0,2701.18,0.28,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,28,42,0,0,2701.47,0.29,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,28,43,0,0,2701.72,0.25,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,28,44,0,0,2702.14,0.42,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,28,45,0,0,2702.45,0.31,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,28,46,0,0,2702.75,0.3,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,28,47,0,0,2702.93,0.18,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,28,48,0,0,2703.41,0.48,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,28,49,0,0,2703.62,0.21,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,28,50,0,0,2705.96,2.34,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,28,51,0,0,2706.32,0.36,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,28,52,0,0,2706.55,0.23,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,28,53,0,0,2706.87,0.32,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,28,54,0,0,2707.16,0.29,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,28,55,0,0,2707.61,0.45,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,28,56,0,0,2708.16,0.55,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,28,57,0,0,2708.43,0.27,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,28,58,0,0,2708.63,0.2,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,28,59,0,0,2709.06,0.43,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,28,60,0,0,2709.28,0.22,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,28,61,0,0,2710.98,1.7,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,28,62,0,0,2711.41,0.43,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,28,63,0,0,2711.94,0.53,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,28,64,0,0,2712.24,0.3,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,28,65,0,0,2712.83,0.59,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,28,66,0,0,2713.23,0.4,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,28,67,0,0,2713.38,0.15,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,28,68,0,0,2713.54,0.16,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,28,69,0,0,2713.64,0.0999999999999,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,28,70,0,0,2713.81,0.17,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,28,71,0,0,2714.03,0.22,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,28,72,0,0,2715.96,1.93,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,28,73,0,0,2716.39,0.43,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,28,74,0,0,2716.61,0.22,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,28,75,0,0,2716.89,0.28,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,0,-1,0,0,2716.9,0.0,0.0,0.0,0.0,200
11/26/17,BA1657,75,13,0,0,0,0,2718.95,2.05,0.0,0.0,0.0,300
11/26/17,BA1657,75,13,0,0,1,0,2827.98,0.0,0.0,0.0,0.0,130
11/26/17,BA1657,75,13,0,0,0,0,2827.99,0.0,0.0,0.0,0.0,400
11/26/17,BA1657,75,13,0,0,0,0,2837.99,0.0,0.0,0.0,0.0,410
11/26/17,BA1657,75,13,29,1,0,0,2851.05,13.06,13.06,0.0,13.06,120
11/26/17,BA1657,75,13,29,2,0,0,2856.21,5.16,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,29,3,0,0,2857.64,1.43,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,29,4,0,0,2858.29,0.65,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,29,5,0,0,2858.77,0.48,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,29,6,0,0,2859.12,0.35,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,29,7,0,0,2861.92,2.8,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,29,8,0,0,2862.66,0.74,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,29,9,0,0,2863.19,0.53,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,29,10,0,0,2864.67,1.48,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,29,11,0,0,2865.31,0.64,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,29,12,0,0,2865.61,0.3,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,29,13,0,0,2868.05,2.44,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,29,14,0,0,2868.86,0.81,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,29,15,0,0,2869.16,0.3,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,29,16,0,0,2869.51,0.35,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,29,17,0,0,2869.95,0.44,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,29,18,0,0,2870.66,0.71,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,29,19,0,0,2870.92,0.26,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,29,20,0,0,2871.19,0.27,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,29,21,0,0,2873.46,2.27,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,29,22,0,0,2873.79,0.33,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,29,23,0,0,2874.16,0.37,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,29,24,0,0,2874.45,0.29,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,29,25,0,0,2874.73,0.28,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,29,26,0,0,2874.99,0.26,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,29,27,0,0,2875.38,0.39,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,29,28,0,0,2875.71,0.33,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,29,29,0,0,2876.11,0.4,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,29,30,0,0,2876.25,0.14,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,29,31,0,0,2876.35,0.0999999999999,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,29,32,0,0,2876.58,0.23,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,29,33,0,0,2878.43,1.85,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,29,34,0,0,2878.89,0.46,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,29,35,0,0,2879.21,0.32,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,29,36,0,0,2879.54,0.33,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,29,37,0,0,2879.86,0.32,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,29,38,0,0,2880.18,0.32,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,29,39,0,0,2880.35,0.17,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,29,40,0,0,2880.49,0.14,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,29,41,0,0,2880.64,0.15,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,29,42,0,0,2881.06,0.42,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,29,43,0,0,2882.5,1.44,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,29,44,0,0,2882.91,0.41,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,29,45,0,0,2883.8,0.89,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,29,46,0,0,2883.97,0.17,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,29,47,0,0,2884.07,0.1,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,29,48,0,0,2884.19,0.12,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,29,49,0,0,2884.48,0.29,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,29,50,0,0,2884.69,0.21,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,29,51,0,0,2884.8,0.11,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,29,52,0,0,2884.98,0.18,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,29,53,0,0,2885.32,0.34,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,29,54,0,0,2886.87,1.55,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,29,55,0,0,2887.24,0.37,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,29,56,0,0,2887.56,0.32,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,29,57,0,0,2887.93,0.37,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,29,58,0,0,2888.08,0.15,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,29,59,0,0,2888.19,0.11,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,29,60,0,0,2888.34,0.15,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,29,61,0,0,2888.65,0.31,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,29,62,0,0,2889.43,0.78,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,29,63,0,0,2889.74,0.31,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,29,64,0,0,2890.14,0.4,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,29,65,0,0,2890.95,0.81,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,29,66,0,0,2891.34,0.39,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,29,67,0,0,2891.8,0.46,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,29,68,0,0,2892.23,0.43,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,29,69,0,0,2892.7,0.47,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,29,70,0,0,2892.92,0.22,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,29,71,0,0,2895.02,2.1,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,29,72,0,0,2895.24,0.22,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,29,73,0,0,2895.61,0.37,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,29,74,0,0,2896.26,0.65,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,29,75,0,0,2896.69,0.43,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,0,-1,0,0,2896.7,0.0,0.0,0.0,0.0,200
11/26/17,BA1657,75,13,0,0,0,0,2898.75,2.05,0.0,0.0,0.0,300
11/26/17,BA1657,75,13,30,1,0,0,2939.3,40.55,38.5,38.5,0.0,120
11/26/17,BA1657,75,13,30,2,0,0,2940.83,1.53,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,30,3,0,0,2941.23,0.4,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,30,4,0,0,2941.65,0.42,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,30,5,0,0,2941.97,0.32,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,30,6,0,0,2942.31,0.34,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,30,7,0,0,2942.6,0.29,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,30,8,0,0,2942.8,0.2,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,30,9,0,0,2942.99,0.19,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,30,10,0,0,2943.19,0.2,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,30,11,0,0,2943.52,0.33,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,30,12,0,0,2943.81,0.29,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,30,13,0,0,2944.5,0.69,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,30,14,0,0,2944.71,0.21,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,30,15,0,0,2944.91,0.2,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,30,16,0,0,2945.1,0.19,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,30,17,0,0,2945.4,0.3,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,30,18,0,0,2945.86,0.46,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,30,19,0,0,2946.11,0.25,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,30,20,0,0,2949.15,3.04,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,30,21,0,0,2949.58,0.43,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,30,22,0,0,2950.23,0.65,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,30,23,0,0,2950.51,0.28,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,30,24,0,0,2950.76,0.25,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,30,25,0,0,2951.11,0.35,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,30,26,0,0,2951.61,0.5,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,30,27,0,0,2951.9,0.29,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,30,28,0,0,2952.2,0.3,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,30,29,0,0,2952.65,0.45,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,30,30,0,0,2953.05,0.4,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,30,31,0,0,2953.61,0.56,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,30,32,0,0,2953.87,0.26,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,30,33,0,0,2954.18,0.31,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,30,34,0,0,2954.57,0.39,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,30,35,0,0,2954.83,0.26,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,30,36,0,0,2955.07,0.24,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,30,37,0,0,2955.31,0.24,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,30,38,0,0,2955.45,0.14,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,30,39,0,0,2955.68,0.23,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,30,40,0,0,2956.29,0.61,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,30,41,0,0,2958.31,2.02,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,30,42,0,0,2958.58,0.27,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,30,43,0,0,2959.12,0.54,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,30,44,0,0,2959.52,0.4,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,30,45,0,0,2959.94,0.42,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,30,46,0,0,2960.36,0.42,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,30,47,0,0,2960.59,0.23,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,30,48,0,0,2960.78,0.19,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,30,49,0,0,2960.96,0.18,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,30,50,0,0,2961.13,0.17,0.0,0.0,0.0,120
11/26/17,BA1657,75,13,30,51,0,0,2963.56,2.43,0.0,0.0,0.0,120
