date,subject,frval,runnum,trial,trial2,frpointer,frpointerB,borpointer,borpointer2,bolpointer,time,fr_irt,prp,fr_prp,uo_prp,event
12/12/17,BA1657,100,2,4,4,78,78,0,0,0,200.94,0.46,0.0,0.0,0.0,120
12/12/17,BA1657,100,2,4,4,79,79,0,0,0,201.39,0.45,0.0,0.0,0.0,120
12/12/17,BA1657,100,2,4,4,80,80,0,0,0,203.57,2.18,0.0,0.0,0.0,120
12/12/17,BA1657,100,2,4,4,81,81,0,0,0,203.77,0.2,0.0,0.0,0.0,120
12/12/17,BA1657,100,2,4,4,82,82,0,0,0,204.12,0.35,0.0,0.0,0.0,120
12/12/17,BA1657,100,2,4,4,83,83,0,0,0,204.48,0.36,0.0,0.0,0.0,120
12/12/17,BA1657,100,2,4,4,84,84,0,0,0,205.09,0.61,0.0,0.0,0.0,120
12/12/17,BA1657,100,2,4,4,85,85,0,0,0,205.86,0.77,0.0,0.0,0.0,120
12/12/17,BA1657,100,2,4,4,86,86,0,0,0,206.79,0.93,0.0,0.0,0.0,120
12/12/17,BA1657,100,2,4,4,87,87,0,0,0,206.89,0.1,0.0,0.0,0.0,120
12/12/17,BA1657,100,2,4,4,88,88,0,0,0,209.01,2.12,0.0,0.0,0.0,120
12/12/17,BA1657,100,2,4,4,89,89,0,0,0,209.09,0.08,0.0,0.0,0.0,120
12/12/17,BA1657,100,2,4,4,90,90,0,0,0,209.19,0.1,0.0,0.0,0.0,120
12/12/17,BA1657,100,2,4,4,91,91,0,0,0,209.63,0.44,0.0,0.0,0.0,120
12/12/17,BA1657,100,2,4,4,92,92,0,0,0,211.21,1.58,0.0,0.0,0.0,120
12/12/17,BA1657,100,2,4,4,93,93,0,0,0,211.54,0.33,0.0,0.0,0.0,120
12/12/17,BA1657,100,2,4,4,94,94,0,0,0,211.76,0.22,0.0,0.0,0.0,120
12/12/17,BA1657,100,2,4,4,95,95,0,0,0,212.14,0.38,0.0,0.0,0.0,120
12/12/17,BA1657,100,2,4,4,96,96,0,0,0,212.24,0.1,0.0,0.0,0.0,120
12/12/17,BA1657,100,2,4,4,97,97,0,0,0,212.33,0.09,0.0,0.0,0.0,120
12/12/17,BA1657,100,2,4,4,98,98,0,0,0,212.4,0.07,0.0,0.0,0.0,120
12/12/17,BA1657,100,2,4,4,99,99,0,0,0,212.48,0.08,0.0,0.0,0.0,120
12/12/17,BA1657,100,2,4,4,100,100,0,0,0,212.56,0.08,0.0,0.0,0.0,120
12/12/17,BA1657,0,2,0,0,-1,-1,0,0,0,212.57,0.0,0.0,0.0,0.0,200
12/12/17,BA1657,0,2,0,0,0,0,0,0,0,214.62,2.05,0.0,0.0,0.0,300
12/12/17,BA1657,125,2,5,5,1,1,0,0,0,234.41,19.79,17.74,17.74,0.0,120
12/12/17,BA1657,125,2,5,5,2,2,0,0,0,234.69,0.28,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,3,3,0,0,0,235.12,0.43,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,4,4,0,0,0,235.48,0.36,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,5,5,0,0,0,236.2,0.72,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,6,6,0,0,0,251.21,15.01,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,7,7,0,0,0,252.31,1.1,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,8,8,0,0,0,253.21,0.9,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,9,9,0,0,0,254.1,0.89,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,10,10,0,0,0,254.55,0.45,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,11,11,0,0,0,254.86,0.31,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,12,12,0,0,0,255.2,0.34,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,13,13,0,0,0,255.45,0.25,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,14,14,0,0,0,256.2,0.75,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,15,15,0,0,0,257.01,0.81,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,16,16,0,0,0,259.59,2.58,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,17,17,0,0,0,259.97,0.38,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,18,18,0,0,0,260.29,0.32,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,19,19,0,0,0,260.48,0.19,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,20,20,0,0,0,260.72,0.24,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,21,21,0,0,0,261.07,0.35,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,22,22,0,0,0,261.32,0.25,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,23,23,0,0,0,261.75,0.43,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,24,24,0,0,0,262.27,0.52,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,25,25,0,0,0,262.54,0.27,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,0,25,1,0,0,265.37,0.0,0.0,0.0,0.0,130
12/12/17,BA1657,125,2,5,5,0,25,2,1,0,265.38,0.0,0.0,0.0,0.0,400
12/12/17,BA1657,125,2,5,5,0,0,3,0,0,268.28,0.0,0.0,0.0,0.0,110
12/12/17,BA1657,125,2,5,5,0,25,0,0,0,275.38,0.0,0.0,0.0,0.0,410
12/12/17,BA1657,125,2,5,5,0,25,1,0,0,280.76,0.0,0.0,0.0,0.0,130
12/12/17,BA1657,125,2,5,5,0,25,2,1,0,280.77,0.0,0.0,0.0,0.0,400
12/12/17,BA1657,125,2,5,5,0,0,3,0,0,280.99,0.0,0.0,0.0,0.0,110
12/12/17,BA1657,125,2,5,5,0,25,0,0,1,289.0,0.0,0.0,0.0,0.0,100
12/12/17,BA1657,125,2,5,5,0,25,0,0,2,290.19,0.0,0.0,0.0,0.0,100
12/12/17,BA1657,125,2,5,5,0,25,0,0,0,290.77,0.0,0.0,0.0,0.0,410
12/12/17,BA1657,125,2,5,5,26,26,0,0,0,291.55,0.78,0.78,0.0,0.78,120
12/12/17,BA1657,125,2,5,5,27,27,0,0,0,291.82,0.27,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,28,28,0,0,0,292.05,0.23,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,29,29,0,0,0,292.38,0.33,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,30,30,0,0,0,292.75,0.37,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,31,31,0,0,0,292.97,0.22,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,32,32,0,0,0,293.18,0.21,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,33,33,0,0,0,293.26,0.08,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,34,34,0,0,0,294.07,0.81,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,35,35,0,0,0,294.41,0.34,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,36,36,0,0,0,294.66,0.25,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,37,37,0,0,0,294.94,0.28,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,38,38,0,0,0,295.17,0.23,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,39,39,0,0,0,299.06,3.89,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,40,40,0,0,0,299.22,0.16,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,41,41,0,0,0,301.49,2.27,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,42,42,0,0,0,301.69,0.2,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,43,43,0,0,0,304.02,2.33,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,44,44,0,0,0,304.37,0.35,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,45,45,0,0,0,304.56,0.19,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,46,46,0,0,0,305.02,0.46,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,47,47,0,0,0,305.4,0.38,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,48,48,0,0,0,305.62,0.22,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,49,49,0,0,0,305.73,0.11,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,50,50,0,0,0,305.8,0.07,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,51,51,0,0,0,305.91,0.11,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,52,52,0,0,0,306.28,0.37,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,53,53,0,0,0,306.72,0.44,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,54,54,0,0,0,306.88,0.16,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,55,55,0,0,0,307.42,0.54,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,56,56,0,0,0,308.84,1.42,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,57,57,0,0,0,309.28,0.44,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,58,58,0,0,0,309.63,0.35,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,59,59,0,0,0,310.51,0.88,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,60,60,0,0,0,311.13,0.62,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,61,61,0,0,0,311.54,0.41,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,62,62,0,0,0,313.73,2.19,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,63,63,0,0,0,313.94,0.21,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,64,64,0,0,0,314.25,0.31,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,65,65,0,0,0,314.41,0.16,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,66,66,0,0,0,314.58,0.17,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,67,67,0,0,0,314.76,0.18,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,68,68,0,0,0,315.11,0.35,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,69,69,0,0,0,315.56,0.45,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,70,70,0,0,0,315.9,0.34,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,71,71,0,0,0,316.09,0.19,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,72,72,0,0,0,316.23,0.14,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,73,73,0,0,0,318.59,2.36,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,74,74,0,0,0,318.81,0.22,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,75,75,0,0,0,319.02,0.21,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,76,76,0,0,0,319.67,0.65,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,77,77,0,0,0,320.27,0.6,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,78,78,0,0,0,321.0,0.73,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,79,79,0,0,0,321.56,0.56,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,80,80,0,0,0,323.51,1.95,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,81,81,0,0,0,323.59,0.08,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,82,82,0,0,0,323.7,0.11,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,83,83,0,0,0,323.87,0.17,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,84,84,0,0,0,323.97,0.1,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,85,85,0,0,0,324.06,0.09,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,86,86,0,0,0,324.13,0.07,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,87,87,0,0,0,324.22,0.09,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,88,88,0,0,0,324.31,0.09,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,89,89,0,0,0,324.4,0.09,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,90,90,0,0,0,324.48,0.08,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,91,91,0,0,0,324.54,0.06,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,92,92,0,0,0,324.64,0.1,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,93,93,0,0,0,324.9,0.26,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,94,94,0,0,0,325.24,0.34,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,95,95,0,0,0,325.31,0.07,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,96,96,0,0,0,325.39,0.08,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,97,97,0,0,0,325.49,0.1,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,98,98,0,0,0,326.01,0.52,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,99,99,0,0,0,326.45,0.44,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,100,100,0,0,0,326.88,0.43,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,101,101,0,0,0,328.62,1.74,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,102,102,0,0,0,328.71,0.09,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,103,103,0,0,0,328.8,0.09,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,104,104,0,0,0,328.9,0.1,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,105,105,0,0,0,328.98,0.08,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,106,106,0,0,0,329.06,0.08,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,107,107,0,0,0,329.2,0.14,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,108,108,0,0,0,329.3,0.1,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,109,109,0,0,0,329.46,0.16,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,110,110,0,0,0,329.57,0.11,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,111,111,0,0,0,329.65,0.08,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,112,112,0,0,0,329.84,0.19,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,113,113,0,0,0,329.92,0.08,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,114,114,0,0,0,329.99,0.07,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,115,115,0,0,0,330.09,0.1,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,116,116,0,0,0,331.61,1.52,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,117,117,0,0,0,332.26,0.65,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,118,118,0,0,0,332.63,0.37,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,119,119,0,0,0,333.13,0.5,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,120,120,0,0,0,333.3,0.17,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,121,121,0,0,0,333.38,0.08,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,122,122,0,0,0,333.46,0.08,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,123,123,0,0,0,333.53,0.07,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,124,124,0,0,0,333.6,0.0700000000001,0.0,0.0,0.0,120
12/12/17,BA1657,125,2,5,5,125,125,0,0,0,333.75,0.15,0.0,0.0,0.0,120
12/12/17,BA1657,0,2,0,0,-1,-1,0,0,0,333.76,0.0,0.0,0.0,0.0,200
12/12/17,BA1657,0,2,0,0,0,0,0,0,0,335.81,2.05,0.0,0.0,0.0,300
12/12/17,BA1657,150,2,6,6,1,1,0,0,0,368.19,32.38,30.33,30.33,0.0,120
12/12/17,BA1657,150,2,6,6,2,2,0,0,0,368.49,0.3,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,3,3,0,0,0,369.2,0.71,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,4,4,0,0,0,369.58,0.38,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,5,5,0,0,0,370.01,0.43,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,6,6,0,0,0,370.35,0.34,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,7,7,0,0,0,370.92,0.57,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,8,8,0,0,0,371.14,0.22,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,9,9,0,0,0,371.48,0.34,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,10,10,0,0,0,371.91,0.43,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,11,11,0,0,0,372.51,0.6,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,12,12,0,0,0,372.83,0.32,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,13,13,0,0,0,373.19,0.36,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,14,14,0,0,0,373.3,0.11,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,15,15,0,0,0,374.03,0.73,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,16,16,0,0,0,374.66,0.63,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,17,17,0,0,0,375.5,0.84,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,18,18,0,0,0,375.76,0.26,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,19,19,0,0,0,376.0,0.24,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,20,20,0,0,0,376.66,0.66,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,21,21,0,0,0,377.43,0.77,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,22,22,0,0,0,377.8,0.37,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,23,23,0,0,0,378.57,0.77,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,24,24,0,0,0,379.45,0.88,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,25,25,0,0,0,379.72,0.27,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,26,26,0,0,0,380.21,0.49,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,27,27,0,0,0,380.51,0.3,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,28,28,0,0,0,380.82,0.31,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,29,29,0,0,0,381.07,0.25,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,30,30,0,0,0,381.25,0.18,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,31,31,0,0,0,381.37,0.12,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,32,32,0,0,0,381.44,0.07,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,33,33,0,0,0,381.64,0.2,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,34,34,0,0,0,382.09,0.45,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,35,35,0,0,0,382.42,0.33,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,36,36,0,0,0,382.66,0.24,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,37,37,0,0,0,383.23,0.57,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,38,38,0,0,0,386.36,3.13,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,39,39,0,0,0,386.94,0.58,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,40,40,0,0,0,387.12,0.18,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,41,41,0,0,0,387.31,0.19,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,42,42,0,0,0,387.53,0.22,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,43,43,0,0,0,387.64,0.11,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,44,44,0,0,0,387.85,0.21,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,45,45,0,0,0,388.33,0.48,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,46,46,0,0,0,388.56,0.23,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,47,47,0,0,0,390.89,2.33,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,48,48,0,0,0,391.19,0.3,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,49,49,0,0,0,391.5,0.31,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,50,50,0,0,0,391.6,0.1,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,51,51,0,0,0,391.76,0.16,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,52,52,0,0,0,391.83,0.07,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,53,53,0,0,0,392.05,0.22,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,54,54,0,0,0,392.39,0.34,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,55,55,0,0,0,392.53,0.14,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,56,56,0,0,0,392.59,0.06,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,57,57,0,0,0,392.74,0.15,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,58,58,0,0,0,393.23,0.49,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,59,59,0,0,0,395.53,2.3,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,60,60,0,0,0,395.79,0.26,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,61,61,0,0,0,396.04,0.25,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,62,62,0,0,0,396.49,0.45,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,63,63,0,0,0,396.94,0.45,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,64,64,0,0,0,398.33,1.39,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,65,65,0,0,0,398.58,0.25,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,66,66,0,0,0,398.92,0.34,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,67,67,0,0,0,399.18,0.26,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,68,68,0,0,0,399.34,0.16,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,69,69,0,0,0,399.65,0.31,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,70,70,0,0,0,400.02,0.37,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,71,71,0,0,0,400.2,0.18,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,72,72,0,0,0,400.69,0.49,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,73,73,0,0,0,402.86,2.17,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,74,74,0,0,0,403.19,0.33,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,75,75,0,0,0,403.69,0.5,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,76,76,0,0,0,404.03,0.34,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,77,77,0,0,0,404.31,0.28,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,78,78,0,0,0,404.41,0.1,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,79,79,0,0,0,404.57,0.16,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,80,80,0,0,0,404.66,0.09,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,81,81,0,0,0,404.74,0.08,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,82,82,0,0,0,404.81,0.07,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,83,83,0,0,0,405.33,0.52,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,84,84,0,0,0,405.95,0.62,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,85,85,0,0,0,406.38,0.43,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,86,86,0,0,0,408.74,2.36,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,87,87,0,0,0,408.89,0.15,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,88,88,0,0,0,409.02,0.13,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,89,89,0,0,0,409.14,0.12,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,90,90,0,0,0,409.5,0.36,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,91,91,0,0,0,409.81,0.31,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,92,92,0,0,0,409.97,0.16,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,93,93,0,0,0,410.07,0.1,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,94,94,0,0,0,410.14,0.07,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,95,95,0,0,0,410.22,0.08,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,96,96,0,0,0,410.29,0.07,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,97,97,0,0,0,410.43,0.14,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,98,98,0,0,0,410.55,0.12,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,99,99,0,0,0,410.65,0.1,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,100,100,0,0,0,410.77,0.12,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,101,101,0,0,0,412.23,1.46,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,102,102,0,0,0,412.66,0.43,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,103,103,0,0,0,414.84,2.18,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,104,104,0,0,0,415.61,0.77,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,105,105,0,0,0,416.21,0.6,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,106,106,0,0,0,416.27,0.06,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,107,107,0,0,0,416.36,0.09,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,108,108,0,0,0,416.46,0.1,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,109,109,0,0,0,416.59,0.13,0.0,0.0,0.0,120
12/12/17,BA1657,150,2,6,6,110,110,0,0,0,416.66,0.0700000000001,0.0,0.0,0.0,120
