date,subject,ratio,runnum,trial,frpointer,borpointer,bolpointer,time,fr_irt,event
10/05/17,BA1655,25,6,36,10,0,0,608.29,0.6,120
10/05/17,BA1655,25,6,36,11,0,0,609.52,1.23,120
10/05/17,BA1655,25,6,36,12,0,0,609.66,0.14,120
10/05/17,BA1655,25,6,36,13,0,0,609.9,0.24,120
10/05/17,BA1655,25,6,36,14,0,0,610.28,0.38,120
10/05/17,BA1655,25,6,36,15,0,0,610.49,0.21,120
10/05/17,BA1655,25,6,36,16,0,0,610.83,0.34,120
10/05/17,BA1655,25,6,36,17,0,0,611.53,0.7,120
10/05/17,BA1655,25,6,36,18,0,0,611.8,0.27,120
10/05/17,BA1655,25,6,36,19,0,0,612.26,0.46,120
10/05/17,BA1655,25,6,36,20,0,0,612.89,0.63,120
10/05/17,BA1655,25,6,36,21,0,0,613.11,0.22,120
10/05/17,BA1655,25,6,36,22,0,0,613.46,0.35,120
10/05/17,BA1655,25,6,36,23,0,0,613.66,0.2,120
10/05/17,BA1655,25,6,36,24,0,0,613.91,0.25,120
10/05/17,BA1655,25,6,36,25,0,0,614.48,0.57,120
10/05/17,BA1655,25,6,0,-1,0,0,614.49,0.0,200
10/05/17,BA1655,25,6,0,0,0,0,616.54,2.05,300
10/05/17,BA1655,25,6,37,1,0,0,628.32,11.78,120
10/05/17,BA1655,25,6,37,2,0,0,628.58,0.26,120
10/05/17,BA1655,25,6,37,3,0,0,629.37,0.79,120
10/05/17,BA1655,25,6,37,4,0,0,631.04,1.67,120
10/05/17,BA1655,25,6,37,5,0,0,631.17,0.13,120
10/05/17,BA1655,25,6,37,6,0,0,631.41,0.24,120
10/05/17,BA1655,25,6,37,7,0,0,631.7,0.29,120
10/05/17,BA1655,25,6,37,8,0,0,631.97,0.27,120
10/05/17,BA1655,25,6,37,9,0,0,632.21,0.24,120
10/05/17,BA1655,25,6,37,10,0,0,632.44,0.23,120
10/05/17,BA1655,25,6,37,11,0,0,633.15,0.71,120
10/05/17,BA1655,25,6,37,12,0,0,634.15,1.0,120
10/05/17,BA1655,25,6,37,13,0,0,634.32,0.17,120
10/05/17,BA1655,25,6,37,14,0,0,634.54,0.22,120
10/05/17,BA1655,25,6,37,15,0,0,634.74,0.2,120
10/05/17,BA1655,25,6,37,16,0,0,634.98,0.24,120
10/05/17,BA1655,25,6,37,17,0,0,635.21,0.23,120
10/05/17,BA1655,25,6,37,18,0,0,635.52,0.31,120
10/05/17,BA1655,25,6,37,19,0,0,635.9,0.38,120
10/05/17,BA1655,25,6,37,20,0,0,636.21,0.31,120
10/05/17,BA1655,25,6,37,21,0,0,636.7,0.49,120
10/05/17,BA1655,25,6,37,22,0,0,636.86,0.16,120
10/05/17,BA1655,25,6,37,23,0,0,637.06,0.2,120
10/05/17,BA1655,25,6,37,24,0,0,637.34,0.28,120
10/05/17,BA1655,25,6,37,25,0,0,637.53,0.19,120
10/05/17,BA1655,25,6,0,-1,0,0,637.54,0.0,200
10/05/17,BA1655,25,6,0,0,0,0,639.59,2.05,300
10/05/17,BA1655,25,6,38,1,0,0,640.03,0.44,120
10/05/17,BA1655,25,6,38,2,0,0,642.31,2.28,120
10/05/17,BA1655,25,6,38,3,0,0,642.46,0.15,120
10/05/17,BA1655,25,6,38,4,0,0,642.88,0.42,120
10/05/17,BA1655,25,6,38,5,0,0,643.21,0.33,120
10/05/17,BA1655,25,6,38,6,0,0,643.92,0.71,120
10/05/17,BA1655,25,6,38,7,0,0,644.24,0.32,120
10/05/17,BA1655,25,6,38,8,0,0,645.47,1.23,120
10/05/17,BA1655,25,6,38,9,0,0,645.71,0.24,120
10/05/17,BA1655,25,6,38,10,0,0,646.97,1.26,120
10/05/17,BA1655,25,6,38,11,0,0,647.2,0.23,120
10/05/17,BA1655,25,6,38,12,0,0,647.73,0.53,120
10/05/17,BA1655,25,6,38,13,0,0,647.91,0.18,120
10/05/17,BA1655,25,6,38,14,0,0,648.2,0.29,120
10/05/17,BA1655,25,6,38,15,0,0,648.59,0.39,120
10/05/17,BA1655,25,6,38,16,0,0,649.01,0.42,120
10/05/17,BA1655,25,6,38,17,0,0,649.24,0.23,120
10/05/17,BA1655,25,6,38,18,0,0,649.57,0.33,120
10/05/17,BA1655,25,6,38,19,0,0,649.92,0.35,120
10/05/17,BA1655,25,6,38,20,0,0,650.44,0.52,120
10/05/17,BA1655,25,6,38,21,0,0,651.06,0.62,120
10/05/17,BA1655,25,6,38,22,0,0,651.35,0.29,120
10/05/17,BA1655,25,6,38,23,0,0,651.59,0.24,120
10/05/17,BA1655,25,6,38,24,0,0,651.85,0.26,120
10/05/17,BA1655,25,6,38,25,0,0,652.11,0.26,120
10/05/17,BA1655,25,6,0,-1,0,0,652.12,0.0,200
10/05/17,BA1655,25,6,0,0,0,0,654.17,2.05,300
10/05/17,BA1655,25,6,39,1,0,0,656.05,1.88,120
10/05/17,BA1655,25,6,39,2,0,0,656.24,0.19,120
10/05/17,BA1655,25,6,39,3,0,0,656.43,0.19,120
10/05/17,BA1655,25,6,39,4,0,0,656.77,0.34,120
10/05/17,BA1655,25,6,39,5,0,0,657.57,0.8,120
10/05/17,BA1655,25,6,39,6,0,0,658.45,0.88,120
10/05/17,BA1655,25,6,39,7,0,0,658.76,0.31,120
10/05/17,BA1655,25,6,39,8,0,0,659.13,0.37,120
10/05/17,BA1655,25,6,39,9,0,0,659.78,0.65,120
10/05/17,BA1655,25,6,39,10,0,0,660.06,0.28,120
10/05/17,BA1655,25,6,39,11,0,0,660.37,0.31,120
10/05/17,BA1655,25,6,39,12,0,0,661.12,0.75,120
10/05/17,BA1655,25,6,39,13,0,0,661.25,0.13,120
10/05/17,BA1655,25,6,39,14,0,0,661.46,0.21,120
10/05/17,BA1655,25,6,39,15,0,0,661.74,0.28,120
10/05/17,BA1655,25,6,39,16,0,0,662.01,0.27,120
10/05/17,BA1655,25,6,39,17,0,0,662.34,0.33,120
10/05/17,BA1655,25,6,39,18,0,0,662.65,0.31,120
10/05/17,BA1655,25,6,39,19,0,0,662.93,0.28,120
10/05/17,BA1655,25,6,39,20,0,0,663.2,0.27,120
10/05/17,BA1655,25,6,39,21,0,0,663.5,0.3,120
10/05/17,BA1655,25,6,39,22,0,0,663.84,0.34,120
10/05/17,BA1655,25,6,39,23,0,0,664.4,0.56,120
10/05/17,BA1655,25,6,39,24,0,0,664.98,0.58,120
10/05/17,BA1655,25,6,39,25,0,0,665.59,0.61,120
10/05/17,BA1655,25,6,0,-1,0,0,665.6,0.0,200
10/05/17,BA1655,25,6,0,0,0,0,667.65,2.05,300
10/05/17,BA1655,25,6,40,1,0,0,675.65,8.0,120
10/05/17,BA1655,25,6,40,2,0,0,676.08,0.43,120
10/05/17,BA1655,25,6,40,3,0,0,676.33,0.25,120
10/05/17,BA1655,25,6,40,4,0,0,676.96,0.63,120
10/05/17,BA1655,25,6,40,5,0,0,678.29,1.33,120
10/05/17,BA1655,25,6,40,6,0,0,678.66,0.37,120
10/05/17,BA1655,25,6,40,7,0,0,678.91,0.25,120
10/05/17,BA1655,25,6,40,8,0,0,679.79,0.88,120
10/05/17,BA1655,25,6,40,9,0,0,680.08,0.29,120
10/05/17,BA1655,25,6,40,10,0,0,680.31,0.23,120
10/05/17,BA1655,25,6,40,11,0,0,681.06,0.75,120
10/05/17,BA1655,25,6,40,12,0,0,681.31,0.25,120
10/05/17,BA1655,25,6,40,13,0,0,681.62,0.31,120
10/05/17,BA1655,25,6,40,14,0,0,681.84,0.22,120
10/05/17,BA1655,25,6,40,15,0,0,682.11,0.27,120
10/05/17,BA1655,25,6,40,16,0,0,682.38,0.27,120
10/05/17,BA1655,25,6,40,17,0,0,682.66,0.28,120
10/05/17,BA1655,25,6,40,18,0,0,683.09,0.43,120
10/05/17,BA1655,25,6,40,19,0,0,683.46,0.37,120
10/05/17,BA1655,25,6,40,20,0,0,683.96,0.5,120
10/05/17,BA1655,25,6,40,21,0,0,684.19,0.23,120
10/05/17,BA1655,25,6,40,22,0,0,684.51,0.32,120
10/05/17,BA1655,25,6,40,23,0,0,684.84,0.33,120
10/05/17,BA1655,25,6,40,24,0,0,685.56,0.72,120
10/05/17,BA1655,25,6,40,25,0,0,685.76,0.2,120
10/05/17,BA1655,25,6,0,-1,0,0,685.77,0.0,200
10/05/17,BA1655,25,6,0,0,0,0,687.82,2.05,300
10/05/17,BA1655,25,6,41,1,0,0,688.53,0.71,120
10/05/17,BA1655,25,6,41,2,0,0,689.0,0.47,120
10/05/17,BA1655,25,6,41,3,0,0,689.25,0.25,120
10/05/17,BA1655,25,6,41,4,0,0,689.71,0.46,120
10/05/17,BA1655,25,6,41,5,0,0,691.43,1.72,120
10/05/17,BA1655,25,6,41,6,0,0,691.86,0.43,120
10/05/17,BA1655,25,6,41,7,0,0,692.28,0.42,120
10/05/17,BA1655,25,6,41,8,0,0,692.86,0.58,120
10/05/17,BA1655,25,6,41,9,0,0,693.49,0.63,120
10/05/17,BA1655,25,6,41,10,0,0,693.71,0.22,120
10/05/17,BA1655,25,6,41,11,0,0,693.93,0.22,120
10/05/17,BA1655,25,6,41,12,0,0,694.85,0.92,120
10/05/17,BA1655,25,6,41,13,0,0,695.13,0.28,120
10/05/17,BA1655,25,6,41,14,0,0,695.39,0.26,120
10/05/17,BA1655,25,6,41,15,0,0,696.36,0.97,120
10/05/17,BA1655,25,6,41,16,0,0,696.87,0.51,120
10/05/17,BA1655,25,6,41,17,0,0,697.3,0.43,120
10/05/17,BA1655,25,6,41,18,0,0,697.73,0.43,120
10/05/17,BA1655,25,6,41,19,0,0,700.17,2.44,120
10/05/17,BA1655,25,6,41,20,0,0,700.66,0.49,120
10/05/17,BA1655,25,6,41,21,0,0,701.14,0.48,120
10/05/17,BA1655,25,6,41,22,0,0,701.82,0.68,120
10/05/17,BA1655,25,6,41,23,0,0,702.16,0.34,120
10/05/17,BA1655,25,6,41,24,0,0,702.4,0.24,120
10/05/17,BA1655,25,6,41,25,0,0,702.75,0.35,120
10/05/17,BA1655,25,6,0,-1,0,0,702.76,0.0,200
10/05/17,BA1655,25,6,0,0,0,0,704.81,2.05,300
10/05/17,BA1655,25,6,42,1,0,0,706.13,1.32,120
10/05/17,BA1655,25,6,42,2,0,0,707.35,1.22,120
10/05/17,BA1655,25,6,42,3,0,0,707.77,0.42,120
10/05/17,BA1655,25,6,42,4,0,0,708.58,0.81,120
10/05/17,BA1655,25,6,42,5,0,0,708.82,0.24,120
10/05/17,BA1655,25,6,42,6,0,0,709.16,0.34,120
10/05/17,BA1655,25,6,42,7,0,0,709.55,0.39,120
10/05/17,BA1655,25,6,42,8,0,0,710.33,0.78,120
10/05/17,BA1655,25,6,42,9,0,0,711.02,0.69,120
10/05/17,BA1655,25,6,42,10,0,0,711.68,0.66,120
10/05/17,BA1655,25,6,42,11,0,0,711.94,0.26,120
10/05/17,BA1655,25,6,42,12,0,0,712.92,0.98,120
10/05/17,BA1655,25,6,42,13,0,0,713.11,0.19,120
10/05/17,BA1655,25,6,42,14,0,0,713.54,0.43,120
10/05/17,BA1655,25,6,42,15,0,0,713.81,0.27,120
10/05/17,BA1655,25,6,42,16,0,0,714.21,0.4,120
10/05/17,BA1655,25,6,42,17,0,0,715.97,1.76,120
10/05/17,BA1655,25,6,42,18,0,0,716.25,0.28,120
10/05/17,BA1655,25,6,42,19,0,0,716.57,0.32,120
10/05/17,BA1655,25,6,42,20,0,0,716.86,0.29,120
10/05/17,BA1655,25,6,42,21,0,0,717.7,0.84,120
10/05/17,BA1655,25,6,42,22,0,0,717.93,0.23,120
10/05/17,BA1655,25,6,42,23,0,0,718.32,0.39,120
10/05/17,BA1655,25,6,42,24,0,0,718.7,0.38,120
10/05/17,BA1655,25,6,42,25,0,0,719.04,0.34,120
10/05/17,BA1655,25,6,0,-1,0,0,719.05,0.0,200
10/05/17,BA1655,25,6,0,0,0,0,721.1,2.05,300
10/05/17,BA1655,25,6,43,1,0,0,722.37,1.27,120
10/05/17,BA1655,25,6,43,2,0,0,722.56,0.19,120
10/05/17,BA1655,25,6,43,3,0,0,723.34,0.78,120
10/05/17,BA1655,25,6,43,4,0,0,723.75,0.41,120
10/05/17,BA1655,25,6,43,5,0,0,724.22,0.47,120
10/05/17,BA1655,25,6,43,6,0,0,725.15,0.93,120
10/05/17,BA1655,25,6,43,7,0,0,733.82,8.67,120
10/05/17,BA1655,25,6,43,8,0,0,734.12,0.3,120
10/05/17,BA1655,25,6,43,9,0,0,736.26,2.14,120
10/05/17,BA1655,25,6,43,10,0,0,736.48,0.22,120
10/05/17,BA1655,25,6,43,11,0,0,737.43,0.95,120
10/05/17,BA1655,25,6,43,12,0,0,738.04,0.61,120
10/05/17,BA1655,25,6,43,13,0,0,739.73,1.69,120
10/05/17,BA1655,25,6,43,14,0,0,741.05,1.32,120
10/05/17,BA1655,25,6,43,15,0,0,741.53,0.48,120
10/05/17,BA1655,25,6,43,16,0,0,741.89,0.36,120
10/05/17,BA1655,25,6,43,17,0,0,742.25,0.36,120
10/05/17,BA1655,25,6,43,18,0,0,742.54,0.29,120
10/05/17,BA1655,25,6,43,19,0,0,743.74,1.2,120
10/05/17,BA1655,25,6,43,20,0,0,744.01,0.27,120
10/05/17,BA1655,25,6,43,21,0,0,744.95,0.94,120
10/05/17,BA1655,25,6,43,22,0,0,745.27,0.32,120
10/05/17,BA1655,25,6,43,23,0,0,745.65,0.38,120
10/05/17,BA1655,25,6,43,24,0,0,746.16,0.51,120
10/05/17,BA1655,25,6,43,25,0,0,746.67,0.51,120
10/05/17,BA1655,25,6,0,-1,0,0,746.68,0.0,200
10/05/17,BA1655,25,6,0,0,0,0,748.73,2.05,300
10/05/17,BA1655,25,6,44,1,0,0,750.03,1.3,120
10/05/17,BA1655,25,6,44,2,0,0,750.48,0.45,120
10/05/17,BA1655,25,6,44,3,0,0,751.2,0.72,120
10/05/17,BA1655,25,6,44,4,0,0,751.55,0.35,120
10/05/17,BA1655,25,6,44,5,0,0,751.87,0.32,120
10/05/17,BA1655,25,6,44,6,0,0,753.04,1.17,120
10/05/17,BA1655,25,6,44,7,0,0,753.76,0.72,120
10/05/17,BA1655,25,6,44,8,0,0,754.17,0.41,120
10/05/17,BA1655,25,6,44,9,0,0,754.37,0.2,120
10/05/17,BA1655,25,6,44,10,0,0,754.85,0.48,120
10/05/17,BA1655,25,6,44,11,0,0,755.74,0.89,120
10/05/17,BA1655,25,6,44,12,0,0,756.87,1.13,120
10/05/17,BA1655,25,6,44,13,0,0,757.2,0.33,120
10/05/17,BA1655,25,6,44,14,0,0,757.78,0.58,120
10/05/17,BA1655,25,6,44,15,0,0,758.43,0.65,120
10/05/17,BA1655,25,6,44,16,0,0,758.63,0.2,120
10/05/17,BA1655,25,6,44,17,0,0,758.93,0.3,120
10/05/17,BA1655,25,6,44,18,0,0,759.32,0.39,120
10/05/17,BA1655,25,6,44,19,0,0,760.03,0.71,120
10/05/17,BA1655,25,6,44,20,0,0,761.16,1.13,120
10/05/17,BA1655,25,6,44,21,0,0,762.5,1.34,120
10/05/17,BA1655,25,6,44,22,0,0,762.84,0.34,120
10/05/17,BA1655,25,6,44,23,0,0,763.34,0.5,120
10/05/17,BA1655,25,6,44,24,0,0,763.72,0.38,120
10/05/17,BA1655,25,6,44,25,0,0,764.09,0.37,120
10/05/17,BA1655,25,6,0,-1,0,0,764.1,0.0,200
10/05/17,BA1655,25,6,0,0,0,0,766.15,2.05,300
10/05/17,BA1655,25,6,45,1,0,0,767.71,1.56,120
10/05/17,BA1655,25,6,45,2,0,0,768.86,1.15,120
10/05/17,BA1655,25,6,45,3,0,0,769.54,0.68,120
10/05/17,BA1655,25,6,45,4,0,0,769.89,0.35,120
10/05/17,BA1655,25,6,45,5,0,0,771.56,1.67,120
10/05/17,BA1655,25,6,45,6,0,0,772.01,0.45,120
10/05/17,BA1655,25,6,45,7,0,0,772.28,0.27,120
10/05/17,BA1655,25,6,45,8,0,0,773.19,0.91,120
10/05/17,BA1655,25,6,45,9,0,0,774.16,0.97,120
10/05/17,BA1655,25,6,45,10,0,0,774.4,0.24,120
10/05/17,BA1655,25,6,45,11,0,0,775.66,1.26,120
10/05/17,BA1655,25,6,45,12,0,0,775.89,0.23,120
10/05/17,BA1655,25,6,45,13,0,0,776.43,0.54,120
10/05/17,BA1655,25,6,45,14,0,0,777.01,0.58,120
10/05/17,BA1655,25,6,45,15,0,0,777.44,0.43,120
10/05/17,BA1655,25,6,45,16,0,0,777.63,0.19,120
10/05/17,BA1655,25,6,45,17,0,0,778.33,0.7,120
10/05/17,BA1655,25,6,45,18,0,0,778.58,0.25,120
10/05/17,BA1655,25,6,45,19,0,0,778.97,0.39,120
10/05/17,BA1655,25,6,45,20,0,0,780.01,1.04,120
10/05/17,BA1655,25,6,45,21,0,0,780.35,0.34,120
10/05/17,BA1655,25,6,45,22,0,0,780.68,0.33,120
10/05/17,BA1655,25,6,45,23,0,0,782.31,1.63,120
10/05/17,BA1655,25,6,45,24,0,0,782.55,0.24,120
10/05/17,BA1655,25,6,45,25,0,0,783.17,0.62,120
10/05/17,BA1655,25,6,0,-1,0,0,783.18,0.0,200
10/05/17,BA1655,25,6,0,0,0,0,785.23,2.05,300
10/05/17,BA1655,25,6,46,1,0,0,786.73,1.5,120
10/05/17,BA1655,25,6,46,2,0,0,787.98,1.25,120
10/05/17,BA1655,25,6,46,3,0,0,788.33,0.35,120
10/05/17,BA1655,25,6,46,4,0,0,789.81,1.48,120
10/05/17,BA1655,25,6,46,5,0,0,792.79,2.98,120
10/05/17,BA1655,25,6,46,6,0,0,793.16,0.37,120
10/05/17,BA1655,25,6,46,7,0,0,793.38,0.22,120
10/05/17,BA1655,25,6,46,8,0,0,794.2,0.82,120
10/05/17,BA1655,25,6,46,9,0,0,794.51,0.31,120
10/05/17,BA1655,25,6,46,10,0,0,795.78,1.27,120
10/05/17,BA1655,25,6,46,11,0,0,796.08,0.3,120
10/05/17,BA1655,25,6,46,12,0,0,796.57,0.49,120
10/05/17,BA1655,25,6,46,13,0,0,797.09,0.52,120
10/05/17,BA1655,25,6,46,14,0,0,797.32,0.23,120
10/05/17,BA1655,25,6,46,15,0,0,797.81,0.49,120
10/05/17,BA1655,25,6,46,16,0,0,798.25,0.44,120
10/05/17,BA1655,25,6,46,17,0,0,798.62,0.37,120
10/05/17,BA1655,25,6,46,18,0,0,799.7,1.08,120
10/05/17,BA1655,25,6,46,19,0,0,801.11,1.41,120
10/05/17,BA1655,25,6,46,20,0,0,801.83,0.72,120
10/05/17,BA1655,25,6,46,21,0,0,802.49,0.66,120
10/05/17,BA1655,25,6,46,22,0,0,802.94,0.45,120
10/05/17,BA1655,25,6,46,23,0,0,803.11,0.17,120
10/05/17,BA1655,25,6,46,24,0,0,803.56,0.45,120
10/05/17,BA1655,25,6,46,25,0,0,803.92,0.36,120
10/05/17,BA1655,25,6,0,-1,0,0,803.93,0.0,200
10/05/17,BA1655,25,6,0,0,0,0,805.98,2.05,300
10/05/17,BA1655,25,6,47,1,0,0,807.19,1.21,120
10/05/17,BA1655,25,6,47,2,0,0,808.35,1.16,120
10/05/17,BA1655,25,6,47,3,0,0,808.75,0.4,120
10/05/17,BA1655,25,6,47,4,0,0,809.11,0.36,120
10/05/17,BA1655,25,6,47,5,0,0,809.34,0.23,120
10/05/17,BA1655,25,6,47,6,0,0,809.98,0.64,120
10/05/17,BA1655,25,6,47,7,0,0,811.92,1.94,120
10/05/17,BA1655,25,6,47,8,0,0,812.84,0.92,120
10/05/17,BA1655,25,6,47,9,0,0,813.06,0.22,120
10/05/17,BA1655,25,6,47,10,0,0,813.29,0.23,120
10/05/17,BA1655,25,6,47,11,0,0,814.4,1.11,120
10/05/17,BA1655,25,6,47,12,0,0,815.58,1.18,120
10/05/17,BA1655,25,6,47,13,0,0,816.61,1.03,120
10/05/17,BA1655,25,6,47,14,0,0,816.93,0.32,120
10/05/17,BA1655,25,6,47,15,0,0,817.13,0.2,120
10/05/17,BA1655,25,6,47,16,0,0,817.91,0.78,120
10/05/17,BA1655,25,6,47,17,0,0,818.12,0.21,120
10/05/17,BA1655,25,6,47,18,0,0,819.56,1.44,120
10/05/17,BA1655,25,6,47,19,0,0,820.84,1.28,120
10/05/17,BA1655,25,6,47,20,0,0,821.98,1.14,120
10/05/17,BA1655,25,6,47,21,0,0,823.33,1.35,120
10/05/17,BA1655,25,6,47,22,0,0,823.61,0.28,120
10/05/17,BA1655,25,6,47,23,0,0,823.91,0.3,120
10/05/17,BA1655,25,6,47,24,0,0,825.82,1.91,120
10/05/17,BA1655,25,6,47,25,0,0,826.08,0.26,120
10/05/17,BA1655,25,6,0,-1,0,0,826.09,0.0,200
10/05/17,BA1655,25,6,0,0,0,0,828.14,2.05,300
10/05/17,BA1655,25,6,48,1,0,0,829.28,1.14,120
10/05/17,BA1655,25,6,48,2,0,0,830.7,1.42,120
10/05/17,BA1655,25,6,48,3,0,0,830.91,0.21,120
10/05/17,BA1655,25,6,48,4,0,0,832.68,1.77,120
10/05/17,BA1655,25,6,48,5,0,0,833.33,0.65,120
10/05/17,BA1655,25,6,48,6,0,0,833.56,0.23,120
10/05/17,BA1655,25,6,48,7,0,0,834.65,1.09,120
10/05/17,BA1655,25,6,48,8,0,0,834.92,0.27,120
10/05/17,BA1655,25,6,48,9,0,0,837.48,2.56,120
10/05/17,BA1655,25,6,48,10,0,0,838.03,0.55,120
10/05/17,BA1655,25,6,48,11,0,0,838.32,0.29,120
10/05/17,BA1655,25,6,48,12,0,0,838.91,0.59,120
10/05/17,BA1655,25,6,48,13,0,0,839.9,0.99,120
10/05/17,BA1655,25,6,48,14,0,0,840.05,0.15,120
10/05/17,BA1655,25,6,48,15,0,0,840.64,0.59,120
10/05/17,BA1655,25,6,48,16,0,0,840.9,0.26,120
10/05/17,BA1655,25,6,48,17,0,0,841.65,0.75,120
10/05/17,BA1655,25,6,48,18,0,0,841.92,0.27,120
10/05/17,BA1655,25,6,48,19,0,0,842.62,0.7,120
10/05/17,BA1655,25,6,48,20,0,0,843.32,0.7,120
10/05/17,BA1655,25,6,48,21,0,0,843.64,0.32,120
10/05/17,BA1655,25,6,48,22,0,0,844.01,0.37,120
10/05/17,BA1655,25,6,48,23,0,0,845.48,1.47,120
10/05/17,BA1655,25,6,48,24,0,0,845.69,0.21,120
10/05/17,BA1655,25,6,48,25,0,0,846.28,0.59,120
10/05/17,BA1655,25,6,0,-1,0,0,846.29,0.0,200
10/05/17,BA1655,25,6,0,0,0,0,848.34,2.05,300
10/05/17,BA1655,25,6,49,1,0,0,850.02,1.68,120
10/05/17,BA1655,25,6,49,2,0,0,850.7,0.68,120
10/05/17,BA1655,25,6,49,3,0,0,851.19,0.49,120
10/05/17,BA1655,25,6,49,4,0,0,852.38,1.19,120
10/05/17,BA1655,25,6,49,5,0,0,852.57,0.19,120
10/05/17,BA1655,25,6,49,6,0,0,853.06,0.49,120
10/05/17,BA1655,25,6,49,7,0,0,853.59,0.53,120
10/05/17,BA1655,25,6,49,8,0,0,854.89,1.3,120
10/05/17,BA1655,25,6,49,9,0,0,856.07,1.18,120
10/05/17,BA1655,25,6,49,10,0,0,856.32,0.25,120
10/05/17,BA1655,25,6,49,11,0,0,856.67,0.35,120
10/05/17,BA1655,25,6,49,12,0,0,857.15,0.48,120
10/05/17,BA1655,25,6,49,13,0,0,857.64,0.49,120
10/05/17,BA1655,25,6,49,14,0,0,858.26,0.62,120
10/05/17,BA1655,25,6,49,15,0,0,858.55,0.29,120
10/05/17,BA1655,25,6,49,16,0,0,858.77,0.22,120
10/05/17,BA1655,25,6,49,17,0,0,859.64,0.87,120
10/05/17,BA1655,25,6,49,18,0,0,859.92,0.28,120
10/05/17,BA1655,25,6,49,19,0,0,860.39,0.47,120
10/05/17,BA1655,25,6,49,20,0,0,860.95,0.56,120
10/05/17,BA1655,25,6,49,21,0,0,861.5,0.55,120
10/05/17,BA1655,25,6,49,22,0,0,863.72,2.22,120
10/05/17,BA1655,25,6,49,23,0,0,864.89,1.17,120
10/05/17,BA1655,25,6,49,24,0,0,865.33,0.44,120
10/05/17,BA1655,25,6,49,25,0,0,865.59,0.26,120
10/05/17,BA1655,25,6,0,-1,0,0,865.6,0.0,200
10/05/17,BA1655,25,6,0,0,0,0,867.65,2.05,300
10/05/17,BA1655,25,6,50,1,0,0,868.65,1.0,120
10/05/17,BA1655,25,6,50,2,0,0,869.81,1.16,120
10/05/17,BA1655,25,6,50,3,0,0,869.97,0.16,120
10/05/17,BA1655,25,6,50,4,0,0,870.59,0.62,120
10/05/17,BA1655,25,6,50,5,0,0,870.79,0.2,120
10/05/17,BA1655,25,6,50,6,0,0,871.69,0.9,120
10/05/17,BA1655,25,6,50,7,0,0,872.77,1.08,120
10/05/17,BA1655,25,6,50,8,0,0,873.31,0.54,120
10/05/17,BA1655,25,6,50,9,0,0,874.71,1.4,120
10/05/17,BA1655,25,6,50,10,0,0,875.08,0.37,120
10/05/17,BA1655,25,6,50,11,0,0,875.47,0.39,120
10/05/17,BA1655,25,6,50,12,0,0,875.7,0.23,120
10/05/17,BA1655,25,6,50,13,0,0,875.89,0.19,120
10/05/17,BA1655,25,6,50,14,0,0,876.15,0.26,120
10/05/17,BA1655,25,6,50,15,0,0,877.08,0.93,120
10/05/17,BA1655,25,6,50,16,0,0,877.3,0.22,120
10/05/17,BA1655,25,6,50,17,0,0,878.61,1.31,120
10/05/17,BA1655,25,6,50,18,0,0,879.75,1.14,120
10/05/17,BA1655,25,6,50,19,0,0,880.05,0.3,120
10/05/17,BA1655,25,6,50,20,0,0,880.66,0.61,120
10/05/17,BA1655,25,6,50,21,0,0,881.34,0.68,120
10/05/17,BA1655,25,6,50,22,0,0,881.54,0.2,120
10/05/17,BA1655,25,6,50,23,0,0,881.93,0.39,120
10/05/17,BA1655,25,6,50,24,0,0,882.22,0.29,120
10/05/17,BA1655,25,6,50,25,0,0,882.64,0.42,120
10/05/17,BA1655,25,6,0,-1,0,0,882.65,0.0,200
10/05/17,BA1655,25,6,0,0,0,0,884.7,2.05,300
10/05/17,BA1655,25,6,51,1,0,0,886.95,2.25,120
10/05/17,BA1655,25,6,51,2,0,0,887.66,0.71,120
10/05/17,BA1655,25,6,51,3,0,0,888.04,0.38,120
10/05/17,BA1655,25,6,51,4,0,0,889.62,1.58,120
10/05/17,BA1655,25,6,51,5,0,0,890.5,0.88,120
10/05/17,BA1655,25,6,51,6,0,0,891.37,0.87,120
10/05/17,BA1655,25,6,51,7,0,0,893.03,1.66,120
10/05/17,BA1655,25,6,51,8,0,0,893.42,0.39,120
10/05/17,BA1655,25,6,51,9,0,0,894.22,0.8,120
10/05/17,BA1655,25,6,51,10,0,0,894.51,0.29,120
10/05/17,BA1655,25,6,51,11,0,0,895.35,0.84,120
10/05/17,BA1655,25,6,51,12,0,0,895.59,0.24,120
10/05/17,BA1655,25,6,51,13,0,0,895.98,0.39,120
10/05/17,BA1655,25,6,51,14,0,0,896.36,0.38,120
10/05/17,BA1655,25,6,51,15,0,0,896.87,0.51,120
10/05/17,BA1655,25,6,51,16,0,0,899.76,2.89,120
10/05/17,BA1655,25,6,51,17,0,0,900.27,0.51,120
10/05/17,BA1655,25,6,51,18,0,0,900.9,0.63,120
10/05/17,BA1655,25,6,51,19,0,0,901.11,0.21,120
10/05/17,BA1655,25,6,51,20,0,0,901.3,0.19,120
10/05/17,BA1655,25,6,51,21,0,0,901.61,0.31,120
10/05/17,BA1655,25,6,51,22,0,0,901.9,0.29,120
10/05/17,BA1655,25,6,51,23,0,0,902.39,0.49,120
10/05/17,BA1655,25,6,51,24,0,0,902.71,0.32,120
10/05/17,BA1655,25,6,51,25,0,0,903.11,0.4,120
10/05/17,BA1655,25,6,0,-1,0,0,903.12,0.0,200
