date,time,fr25,fr50,fr75,fr100
,79.79,*-99,1,*-99,*-99
,80.18,*-99,1,*-99,*-99
,80.36,*-99,1,*-99,*-99
,80.59,*-99,1,*-99,*-99
,80.97,*-99,1,*-99,*-99
,82.09,*-99,1,*-99,*-99
,82.29,*-99,1,*-99,*-99
,82.54,*-99,1,*-99,*-99
,82.75,*-99,1,*-99,*-99
,83.07,*-99,1,*-99,*-99
,83.32,*-99,1,*-99,*-99
,83.55,*-99,1,*-99,*-99
,83.85,*-99,1,*-99,*-99
,84.13,*-99,1,*-99,*-99
,84.39,*-99,1,*-99,*-99
,84.75,*-99,1,*-99,*-99
,84.96,*-99,1,*-99,*-99
,85.29,*-99,1,*-99,*-99
,85.73,*-99,1,*-99,*-99
,86.19,*-99,1,*-99,*-99
,86.85,*-99,1,*-99,*-99
,87.13,*-99,1,*-99,*-99
,87.44,*-99,1,*-99,*-99
,87.75,*-99,1,*-99,*-99
,88.08,*-99,1,*-99,*-99
,88.36,*-99,1,*-99,*-99
,88.58,*-99,1,*-99,*-99
,88.81,*-99,1,*-99,*-99
,89.85,*-99,1,*-99,*-99
,90.03,*-99,1,*-99,*-99
,90.28,*-99,1,*-99,*-99
,90.92,*-99,1,*-99,*-99
,91.25,*-99,1,*-99,*-99
,97.05,*-99,1,*-99,*-99
,97.67,*-99,1,*-99,*-99
,97.79,*-99,1,*-99,*-99
,97.99,*-99,1,*-99,*-99
,98.14,*-99,1,*-99,*-99
,98.33,*-99,1,*-99,*-99
,98.56,*-99,1,*-99,*-99
,98.73,*-99,1,*-99,*-99
,99.44,*-99,1,*-99,*-99
,99.74,*-99,1,*-99,*-99
,99.9,*-99,1,*-99,*-99
,100.09,*-99,1,*-99,*-99
,100.36,*-99,1,*-99,*-99
,100.6,*-99,1,*-99,*-99
,101.3,*-99,1,*-99,*-99
,101.44,*-99,1,*-99,*-99
,101.69,*-99,1,*-99,*-99
,101.83,*-99,1,*-99,*-99
,102.06,*-99,1,*-99,*-99
,103.06,*-99,1,*-99,*-99
,103.45,*-99,1,*-99,*-99
,103.62,*-99,1,*-99,*-99
,103.9,*-99,1,*-99,*-99
,104.2,*-99,1,*-99,*-99
,104.31,*-99,1,*-99,*-99
,104.56,*-99,1,*-99,*-99
,104.96,*-99,1,*-99,*-99
,105.16,*-99,1,*-99,*-99
,105.48,*-99,1,*-99,*-99
,105.65,*-99,1,*-99,*-99
,105.89,*-99,1,*-99,*-99
,106.13,*-99,1,*-99,*-99
,106.4,*-99,1,*-99,*-99
,106.94,*-99,1,*-99,*-99
,107.9,*-99,1,*-99,*-99
,108.1,*-99,1,*-99,*-99
,108.37,*-99,1,*-99,*-99
,108.62,*-99,1,*-99,*-99
,108.82,*-99,1,*-99,*-99
,109.07,*-99,1,*-99,*-99
,109.28,*-99,1,*-99,*-99
,109.73,*-99,1,*-99,*-99
,109.9,*-99,1,*-99,*-99
,110.1,*-99,1,*-99,*-99
,110.38,*-99,1,*-99,*-99
,110.61,*-99,1,*-99,*-99
,110.81,*-99,1,*-99,*-99
,111.55,*-99,1,*-99,*-99
,111.97,*-99,1,*-99,*-99
,112.39,*-99,1,*-99,*-99
,115.52,*-99,1,*-99,*-99
,116.43,*-99,1,*-99,*-99
,116.74,*-99,1,*-99,*-99
,116.91,*-99,1,*-99,*-99
,117.53,*-99,1,*-99,*-99
,118.12,*-99,1,*-99,*-99
,118.28,*-99,1,*-99,*-99
,118.87,*-99,1,*-99,*-99
,119.08,*-99,1,*-99,*-99
,119.42,*-99,1,*-99,*-99
,119.91,*-99,1,*-99,*-99
,120.09,*-99,1,*-99,*-99
,124.62,*-99,1,*-99,*-99
,124.84,*-99,1,*-99,*-99
,125.04,*-99,1,*-99,*-99
,125.52,*-99,1,*-99,*-99
,125.77,*-99,1,*-99,*-99
,126.36,*-99,1,*-99,*-99
,126.8,*-99,1,*-99,*-99
,127.59,*-99,1,*-99,*-99
,127.96,*-99,1,*-99,*-99
,128.15,*-99,1,*-99,*-99
,129.02,*-99,1,*-99,*-99
,129.77,*-99,1,*-99,*-99
,129.88,*-99,1,*-99,*-99
,130.14,*-99,1,*-99,*-99
,130.58,*-99,1,*-99,*-99
,131.01,*-99,1,*-99,*-99
,131.15,*-99,1,*-99,*-99
,131.36,*-99,1,*-99,*-99
,131.55,*-99,1,*-99,*-99
,131.79,*-99,1,*-99,*-99
,133.84,*-99,1,*-99,*-99
,134.67,*-99,1,*-99,*-99
,134.87,*-99,1,*-99,*-99
,135.12,*-99,1,*-99,*-99
,135.35,*-99,1,*-99,*-99
,136.41,*-99,1,*-99,*-99
,136.78,*-99,1,*-99,*-99
,137.04,*-99,1,*-99,*-99
,137.53,*-99,1,*-99,*-99
,138.15,*-99,1,*-99,*-99
,138.54,*-99,1,*-99,*-99
,138.79,*-99,1,*-99,*-99
,139.06,*-99,1,*-99,*-99
,140.06,*-99,1,*-99,*-99
,140.29,*-99,1,*-99,*-99
,140.51,*-99,1,*-99,*-99
,140.8,*-99,1,*-99,*-99
,141.85,*-99,1,*-99,*-99
,144.25,*-99,1,*-99,*-99
,144.64,*-99,1,*-99,*-99
,144.79,*-99,1,*-99,*-99
,145.03,*-99,1,*-99,*-99
,145.26,*-99,1,*-99,*-99
,145.44,*-99,1,*-99,*-99
,145.64,*-99,1,*-99,*-99
,146.02,*-99,1,*-99,*-99
,146.32,*-99,1,*-99,*-99
,146.83,*-99,1,*-99,*-99
,147.02,*-99,1,*-99,*-99
,147.29,*-99,1,*-99,*-99
,147.58,*-99,1,*-99,*-99
,147.81,*-99,1,*-99,*-99
,148.05,*-99,1,*-99,*-99
,148.64,*-99,1,*-99,*-99
,148.9,*-99,1,*-99,*-99
,149.11,*-99,1,*-99,*-99
,149.35,*-99,1,*-99,*-99
,149.8,*-99,1,*-99,*-99
,149.98,*-99,1,*-99,*-99
,151.0,*-99,1,*-99,*-99
,151.12,*-99,1,*-99,*-99
,151.44,*-99,1,*-99,*-99
,151.75,*-99,1,*-99,*-99
,151.98,*-99,1,*-99,*-99
,152.69,*-99,1,*-99,*-99
,152.84,*-99,1,*-99,*-99
,153.11,*-99,1,*-99,*-99
,153.49,*-99,1,*-99,*-99
,153.66,*-99,1,*-99,*-99
,154.14,*-99,1,*-99,*-99
,154.39,*-99,1,*-99,*-99
,154.71,*-99,1,*-99,*-99
,155.03,*-99,1,*-99,*-99
,155.2,*-99,1,*-99,*-99
,156.56,*-99,1,*-99,*-99
,156.76,*-99,1,*-99,*-99
,157.07,*-99,1,*-99,*-99
,157.35,*-99,1,*-99,*-99
,158.05,*-99,1,*-99,*-99
,158.27,*-99,1,*-99,*-99
,158.65,*-99,1,*-99,*-99
,160.11,*-99,1,*-99,*-99
,160.29,*-99,1,*-99,*-99
,160.54,*-99,1,*-99,*-99
,160.82,*-99,1,*-99,*-99
,161.02,*-99,1,*-99,*-99
,161.32,*-99,1,*-99,*-99
,161.66,*-99,1,*-99,*-99
,167.02,*-99,1,*-99,*-99
,167.35,*-99,1,*-99,*-99
,167.95,*-99,1,*-99,*-99
,168.35,*-99,1,*-99,*-99
,168.67,*-99,1,*-99,*-99
,168.82,*-99,1,*-99,*-99
,169.58,*-99,1,*-99,*-99
,169.83,*-99,1,*-99,*-99
,170.12,*-99,1,*-99,*-99
,170.45,*-99,1,*-99,*-99
,170.74,*-99,1,*-99,*-99
,171.01,*-99,1,*-99,*-99
,171.25,*-99,1,*-99,*-99
,171.89,*-99,1,*-99,*-99
,171.99,*-99,1,*-99,*-99
,172.41,*-99,1,*-99,*-99
,172.64,*-99,1,*-99,*-99
,172.89,*-99,1,*-99,*-99
,173.51,*-99,1,*-99,*-99
,174.83,*-99,1,*-99,*-99
,175.0,*-99,1,*-99,*-99
,175.26,*-99,1,*-99,*-99
,175.47,*-99,1,*-99,*-99
,175.7,*-99,1,*-99,*-99
,176.0,*-99,1,*-99,*-99
,176.26,*-99,1,*-99,*-99
,176.56,*-99,1,*-99,*-99
,176.73,*-99,1,*-99,*-99
,176.99,*-99,1,*-99,*-99
,177.57,*-99,1,*-99,*-99
,177.77,*-99,1,*-99,*-99
,177.93,*-99,1,*-99,*-99
,178.34,*-99,1,*-99,*-99
,178.56,*-99,1,*-99,*-99
,179.35,*-99,1,*-99,*-99
,179.6,*-99,1,*-99,*-99
,179.96,*-99,1,*-99,*-99
,180.23,*-99,1,*-99,*-99
,181.31,*-99,1,*-99,*-99
,181.5,*-99,1,*-99,*-99
,181.84,*-99,1,*-99,*-99
,182.16,*-99,1,*-99,*-99
,182.42,*-99,1,*-99,*-99
,182.98,*-99,1,*-99,*-99
,183.48,*-99,1,*-99,*-99
,183.8,*-99,1,*-99,*-99
,184.13,*-99,1,*-99,*-99
,185.03,*-99,1,*-99,*-99
,185.35,*-99,1,*-99,*-99
,185.66,*-99,1,*-99,*-99
,188.76,*-99,1,*-99,*-99
,210.25,*-99,1,*-99,*-99
,210.39,*-99,1,*-99,*-99
,213.98,*-99,1,*-99,*-99
,214.53,*-99,1,*-99,*-99
,215.03,*-99,1,*-99,*-99
,215.6,*-99,1,*-99,*-99
,215.87,*-99,1,*-99,*-99
,216.1,*-99,1,*-99,*-99
,217.04,*-99,1,*-99,*-99
,217.69,*-99,1,*-99,*-99
,218.13,*-99,1,*-99,*-99
,218.43,*-99,1,*-99,*-99
,218.81,*-99,1,*-99,*-99
,219.12,*-99,1,*-99,*-99
,219.36,*-99,1,*-99,*-99
,219.75,*-99,1,*-99,*-99
,219.98,*-99,1,*-99,*-99
,222.21,*-99,1,*-99,*-99
,222.51,*-99,1,*-99,*-99
,222.7,*-99,1,*-99,*-99
,224.35,*-99,1,*-99,*-99
,224.62,*-99,1,*-99,*-99
,225.04,*-99,1,*-99,*-99
,225.91,*-99,1,*-99,*-99
,226.31,*-99,1,*-99,*-99
,226.5,*-99,1,*-99,*-99
,228.16,*-99,1,*-99,*-99
,228.34,*-99,1,*-99,*-99
,228.62,*-99,1,*-99,*-99
,229.18,*-99,1,*-99,*-99
,229.81,*-99,1,*-99,*-99
,230.07,*-99,1,*-99,*-99
,230.47,*-99,1,*-99,*-99
,230.92,*-99,1,*-99,*-99
,231.36,*-99,1,*-99,*-99
,231.75,*-99,1,*-99,*-99
,232.01,*-99,1,*-99,*-99
,232.26,*-99,1,*-99,*-99
,232.51,*-99,1,*-99,*-99
,232.76,*-99,1,*-99,*-99
,232.93,*-99,1,*-99,*-99
,233.19,*-99,1,*-99,*-99
,233.54,*-99,1,*-99,*-99
,233.92,*-99,1,*-99,*-99
,234.34,*-99,1,*-99,*-99
,234.54,*-99,1,*-99,*-99
,234.67,*-99,1,*-99,*-99
,234.82,*-99,1,*-99,*-99
,235.09,*-99,1,*-99,*-99
,242.71,*-99,1,*-99,*-99
,243.0,*-99,1,*-99,*-99
,243.25,*-99,1,*-99,*-99
,243.6,*-99,1,*-99,*-99
,243.95,*-99,1,*-99,*-99
,244.76,*-99,1,*-99,*-99
,246.08,*-99,1,*-99,*-99
,246.34,*-99,1,*-99,*-99
,246.6,*-99,1,*-99,*-99
,246.99,*-99,1,*-99,*-99
,247.45,*-99,1,*-99,*-99
,247.88,*-99,1,*-99,*-99
,248.1,*-99,1,*-99,*-99
,249.97,*-99,1,*-99,*-99
,250.16,*-99,1,*-99,*-99
,250.38,*-99,1,*-99,*-99
,252.76,*-99,1,*-99,*-99
,252.97,*-99,1,*-99,*-99
,253.21,*-99,1,*-99,*-99
,253.47,*-99,1,*-99,*-99
,254.3,*-99,1,*-99,*-99
,254.46,*-99,1,*-99,*-99
,254.54,*-99,1,*-99,*-99
,254.79,*-99,1,*-99,*-99
,254.99,*-99,1,*-99,*-99
,255.21,*-99,1,*-99,*-99
,256.17,*-99,1,*-99,*-99
,256.43,*-99,1,*-99,*-99
,256.69,*-99,1,*-99,*-99
,256.94,*-99,1,*-99,*-99
,257.18,*-99,1,*-99,*-99
,257.46,*-99,1,*-99,*-99
,258.05,*-99,1,*-99,*-99
,259.15,*-99,1,*-99,*-99
,259.35,*-99,1,*-99,*-99
,260.17,*-99,1,*-99,*-99
,260.43,*-99,1,*-99,*-99
,260.74,*-99,1,*-99,*-99
,260.98,*-99,1,*-99,*-99
,261.22,*-99,1,*-99,*-99
,261.92,*-99,1,*-99,*-99
,262.19,*-99,1,*-99,*-99
,262.49,*-99,1,*-99,*-99
,262.82,*-99,1,*-99,*-99
,263.12,*-99,1,*-99,*-99
,264.0,*-99,1,*-99,*-99
,264.16,*-99,1,*-99,*-99
,265.21,*-99,1,*-99,*-99
,265.37,*-99,1,*-99,*-99
,265.73,*-99,1,*-99,*-99
,276.2,*-99,1,*-99,*-99
,277.52,*-99,1,*-99,*-99
,277.76,*-99,1,*-99,*-99
,278.06,*-99,1,*-99,*-99
,278.37,*-99,1,*-99,*-99
,278.9,*-99,1,*-99,*-99
,279.12,*-99,1,*-99,*-99
,279.5,*-99,1,*-99,*-99
,280.16,*-99,1,*-99,*-99
,280.3,*-99,1,*-99,*-99
,280.49,*-99,1,*-99,*-99
,280.76,*-99,1,*-99,*-99
,280.99,*-99,1,*-99,*-99
,281.22,*-99,1,*-99,*-99
,282.42,*-99,1,*-99,*-99
,282.95,*-99,1,*-99,*-99
,283.71,*-99,1,*-99,*-99
,283.91,*-99,1,*-99,*-99
,284.35,*-99,1,*-99,*-99
,284.66,*-99,1,*-99,*-99
,284.95,*-99,1,*-99,*-99
,285.24,*-99,1,*-99,*-99
,285.4,*-99,1,*-99,*-99
,286.07,*-99,1,*-99,*-99
,286.25,*-99,1,*-99,*-99
,286.69,*-99,1,*-99,*-99
,286.93,*-99,1,*-99,*-99
,287.13,*-99,1,*-99,*-99
,287.34,*-99,1,*-99,*-99
,287.62,*-99,1,*-99,*-99
,288.17,*-99,1,*-99,*-99
,288.39,*-99,1,*-99,*-99
,288.56,*-99,1,*-99,*-99
,289.02,*-99,1,*-99,*-99
,289.3,*-99,1,*-99,*-99
,289.49,*-99,1,*-99,*-99
,289.71,*-99,1,*-99,*-99
,290.26,*-99,1,*-99,*-99
,290.52,*-99,1,*-99,*-99
,290.77,*-99,1,*-99,*-99
,291.71,*-99,1,*-99,*-99
,291.86,*-99,1,*-99,*-99
,292.08,*-99,1,*-99,*-99
,293.01,*-99,1,*-99,*-99
,293.15,*-99,1,*-99,*-99
,293.33,*-99,1,*-99,*-99
,293.61,*-99,1,*-99,*-99
,293.83,*-99,1,*-99,*-99
,294.07,*-99,1,*-99,*-99
,294.28,*-99,1,*-99,*-99
,299.39,*-99,1,*-99,*-99
,299.59,*-99,1,*-99,*-99
,299.81,*-99,1,*-99,*-99
,300.09,*-99,1,*-99,*-99
,300.32,*-99,1,*-99,*-99
,300.82,*-99,1,*-99,*-99
,300.99,*-99,1,*-99,*-99
,301.85,*-99,1,*-99,*-99
,302.04,*-99,1,*-99,*-99
,302.28,*-99,1,*-99,*-99
,302.61,*-99,1,*-99,*-99
,302.8,*-99,1,*-99,*-99
,303.01,*-99,1,*-99,*-99
,303.24,*-99,1,*-99,*-99
,303.75,*-99,1,*-99,*-99
,304.03,*-99,1,*-99,*-99
,304.3,*-99,1,*-99,*-99
,304.5,*-99,1,*-99,*-99
,304.85,*-99,1,*-99,*-99
,306.29,*-99,1,*-99,*-99
,306.66,*-99,1,*-99,*-99
,307.04,*-99,1,*-99,*-99
,307.27,*-99,1,*-99,*-99
,307.52,*-99,1,*-99,*-99
,307.72,*-99,1,*-99,*-99
,307.96,*-99,1,*-99,*-99
,308.18,*-99,1,*-99,*-99
,308.45,*-99,1,*-99,*-99
,308.86,*-99,1,*-99,*-99
,309.74,*-99,1,*-99,*-99
,309.83,*-99,1,*-99,*-99
,310.04,*-99,1,*-99,*-99
,310.24,*-99,1,*-99,*-99
,310.86,*-99,1,*-99,*-99
,311.27,*-99,1,*-99,*-99
,311.58,*-99,1,*-99,*-99
,311.89,*-99,1,*-99,*-99
,312.62,*-99,1,*-99,*-99
,312.97,*-99,1,*-99,*-99
,313.25,*-99,1,*-99,*-99
,313.49,*-99,1,*-99,*-99
,313.8,*-99,1,*-99,*-99
,314.15,*-99,1,*-99,*-99
,315.89,*-99,1,*-99,*-99
,316.11,*-99,1,*-99,*-99
,316.35,*-99,1,*-99,*-99
,316.62,*-99,1,*-99,*-99
,316.9,*-99,1,*-99,*-99
,317.38,*-99,1,*-99,*-99
,317.69,*-99,1,*-99,*-99
,321.46,*-99,1,*-99,*-99
,321.67,*-99,1,*-99,*-99
,321.85,*-99,1,*-99,*-99
,322.13,*-99,1,*-99,*-99
,322.28,*-99,1,*-99,*-99
,322.61,*-99,1,*-99,*-99
,322.87,*-99,1,*-99,*-99
,323.42,*-99,1,*-99,*-99
,323.69,*-99,1,*-99,*-99
,323.97,*-99,1,*-99,*-99
,324.23,*-99,1,*-99,*-99
,324.47,*-99,1,*-99,*-99
,325.76,*-99,1,*-99,*-99
,325.95,*-99,1,*-99,*-99
,326.16,*-99,1,*-99,*-99
,327.13,*-99,1,*-99,*-99
,327.38,*-99,1,*-99,*-99
,327.58,*-99,1,*-99,*-99
,327.94,*-99,1,*-99,*-99
,329.85,*-99,1,*-99,*-99
,330.0,*-99,1,*-99,*-99
,330.2,*-99,1,*-99,*-99
,331.62,*-99,1,*-99,*-99
,332.06,*-99,1,*-99,*-99
,332.49,*-99,1,*-99,*-99
,333.22,*-99,1,*-99,*-99
,333.76,*-99,1,*-99,*-99
,334.02,*-99,1,*-99,*-99
,334.29,*-99,1,*-99,*-99
,334.54,*-99,1,*-99,*-99
,334.81,*-99,1,*-99,*-99
,335.12,*-99,1,*-99,*-99
,335.33,*-99,1,*-99,*-99
,336.04,*-99,1,*-99,*-99
,336.27,*-99,1,*-99,*-99
,336.66,*-99,1,*-99,*-99
,336.86,*-99,1,*-99,*-99
,337.15,*-99,1,*-99,*-99
,337.39,*-99,1,*-99,*-99
,337.66,*-99,1,*-99,*-99
,337.88,*-99,1,*-99,*-99
,338.16,*-99,1,*-99,*-99
,338.73,*-99,1,*-99,*-99
,339.82,*-99,1,*-99,*-99
,340.37,*-99,1,*-99,*-99
,340.73,*-99,1,*-99,*-99
,340.94,*-99,1,*-99,*-99
,341.2,*-99,1,*-99,*-99
,341.46,*-99,1,*-99,*-99
,341.71,*-99,1,*-99,*-99
,351.26,*-99,1,*-99,*-99
,358.66,*-99,1,*-99,*-99
,358.87,*-99,1,*-99,*-99
,359.17,*-99,1,*-99,*-99
,359.62,*-99,1,*-99,*-99
,359.97,*-99,1,*-99,*-99
,360.57,*-99,1,*-99,*-99
,361.8,*-99,1,*-99,*-99
,362.46,*-99,1,*-99,*-99
,362.93,*-99,1,*-99,*-99
,363.16,*-99,1,*-99,*-99
,363.53,*-99,1,*-99,*-99
,363.73,*-99,1,*-99,*-99
,364.12,*-99,1,*-99,*-99
,364.65,*-99,1,*-99,*-99
,364.89,*-99,1,*-99,*-99
,365.15,*-99,1,*-99,*-99
,365.59,*-99,1,*-99,*-99
,365.95,*-99,1,*-99,*-99
,366.28,*-99,1,*-99,*-99
,366.59,*-99,1,*-99,*-99
,366.72,*-99,1,*-99,*-99
,367.01,*-99,1,*-99,*-99
,367.3,*-99,1,*-99,*-99
,367.57,*-99,1,*-99,*-99
,367.81,*-99,1,*-99,*-99
,368.54,*-99,1,*-99,*-99
,368.73,*-99,1,*-99,*-99
,369.09,*-99,1,*-99,*-99
,369.26,*-99,1,*-99,*-99
,369.71,*-99,1,*-99,*-99
,370.23,*-99,1,*-99,*-99
,370.46,*-99,1,*-99,*-99
,370.65,*-99,1,*-99,*-99
,370.95,*-99,1,*-99,*-99
,372.31,*-99,1,*-99,*-99
,372.44,*-99,1,*-99,*-99
,372.72,*-99,1,*-99,*-99
,372.98,*-99,1,*-99,*-99
,373.28,*-99,1,*-99,*-99
,373.56,*-99,1,*-99,*-99
,373.78,*-99,1,*-99,*-99
,374.76,*-99,1,*-99,*-99
,374.92,*-99,1,*-99,*-99
,375.16,*-99,1,*-99,*-99
,375.44,*-99,1,*-99,*-99
,375.7,*-99,1,*-99,*-99
,375.92,*-99,1,*-99,*-99
,376.22,*-99,1,*-99,*-99
,376.54,*-99,1,*-99,*-99
,380.17,*-99,1,*-99,*-99
,380.48,*-99,1,*-99,*-99
,382.55,*-99,1,*-99,*-99
,382.77,*-99,1,*-99,*-99
,383.05,*-99,1,*-99,*-99
,383.38,*-99,1,*-99,*-99
,383.59,*-99,1,*-99,*-99
,383.93,*-99,1,*-99,*-99
,384.24,*-99,1,*-99,*-99
,384.4,*-99,1,*-99,*-99
,384.71,*-99,1,*-99,*-99
,385.78,*-99,1,*-99,*-99
,386.98,*-99,1,*-99,*-99
,387.24,*-99,1,*-99,*-99
,387.48,*-99,1,*-99,*-99
,387.75,*-99,1,*-99,*-99
,388.13,*-99,1,*-99,*-99
,388.54,*-99,1,*-99,*-99
,388.88,*-99,1,*-99,*-99
,389.2,*-99,1,*-99,*-99
,390.23,*-99,1,*-99,*-99
,390.56,*-99,1,*-99,*-99
,390.88,*-99,1,*-99,*-99
,391.16,*-99,1,*-99,*-99
,391.48,*-99,1,*-99,*-99
,392.9,*-99,1,*-99,*-99
,393.12,*-99,1,*-99,*-99
,393.5,*-99,1,*-99,*-99
,394.49,*-99,1,*-99,*-99
,395.04,*-99,1,*-99,*-99
,395.31,*-99,1,*-99,*-99
,396.96,*-99,1,*-99,*-99
,397.36,*-99,1,*-99,*-99
,397.72,*-99,1,*-99,*-99
,397.96,*-99,1,*-99,*-99
,398.25,*-99,1,*-99,*-99
,399.31,*-99,1,*-99,*-99
,400.1,*-99,1,*-99,*-99
,400.41,*-99,1,*-99,*-99
,400.9,*-99,1,*-99,*-99
,401.38,*-99,1,*-99,*-99
,401.92,*-99,1,*-99,*-99
,402.44,*-99,1,*-99,*-99
,402.71,*-99,1,*-99,*-99
,403.18,*-99,1,*-99,*-99
,403.55,*-99,1,*-99,*-99
,404.04,*-99,1,*-99,*-99
,404.9,*-99,1,*-99,*-99
,405.14,*-99,1,*-99,*-99
,405.61,*-99,1,*-99,*-99
,410.85,*-99,1,*-99,*-99
,411.12,*-99,1,*-99,*-99
,411.29,*-99,1,*-99,*-99
,411.49,*-99,1,*-99,*-99
,411.77,*-99,1,*-99,*-99
,412.86,*-99,1,*-99,*-99
,413.03,*-99,1,*-99,*-99
,413.28,*-99,1,*-99,*-99
,413.78,*-99,1,*-99,*-99
,413.95,*-99,1,*-99,*-99
,414.27,*-99,1,*-99,*-99
,414.91,*-99,1,*-99,*-99
,415.15,*-99,1,*-99,*-99
,415.41,*-99,1,*-99,*-99
,415.68,*-99,1,*-99,*-99
,415.9,*-99,1,*-99,*-99
,418.08,*-99,1,*-99,*-99
,419.31,*-99,1,*-99,*-99
,419.45,*-99,1,*-99,*-99
,419.64,*-99,1,*-99,*-99
,419.86,*-99,1,*-99,*-99
,420.15,*-99,1,*-99,*-99
,420.38,*-99,1,*-99,*-99
,420.6,*-99,1,*-99,*-99
,421.06,*-99,1,*-99,*-99
,421.34,*-99,1,*-99,*-99
,421.9,*-99,1,*-99,*-99
,422.18,*-99,1,*-99,*-99
,422.42,*-99,1,*-99,*-99
,422.78,*-99,1,*-99,*-99
,423.07,*-99,1,*-99,*-99
,423.35,*-99,1,*-99,*-99
,423.9,*-99,1,*-99,*-99
,424.09,*-99,1,*-99,*-99
,424.37,*-99,1,*-99,*-99
,424.59,*-99,1,*-99,*-99
,424.79,*-99,1,*-99,*-99
,425.33,*-99,1,*-99,*-99
,425.7,*-99,1,*-99,*-99
,425.97,*-99,1,*-99,*-99
,426.23,*-99,1,*-99,*-99
,426.63,*-99,1,*-99,*-99
,427.34,*-99,1,*-99,*-99
,427.83,*-99,1,*-99,*-99
,428.04,*-99,1,*-99,*-99
,428.4,*-99,1,*-99,*-99
,428.65,*-99,1,*-99,*-99
,429.48,*-99,1,*-99,*-99
,429.79,*-99,1,*-99,*-99
,430.31,*-99,1,*-99,*-99
,433.33,*-99,1,*-99,*-99
,433.55,*-99,1,*-99,*-99
,433.76,*-99,1,*-99,*-99
,433.93,*-99,1,*-99,*-99
,434.48,*-99,1,*-99,*-99
,434.92,*-99,1,*-99,*-99
,436.52,*-99,1,*-99,*-99
,436.93,*-99,1,*-99,*-99
,437.46,*-99,1,*-99,*-99
,437.75,*-99,1,*-99,*-99
,437.99,*-99,1,*-99,*-99
,438.87,*-99,1,*-99,*-99
,439.1,*-99,1,*-99,*-99
,439.36,*-99,1,*-99,*-99
,439.67,*-99,1,*-99,*-99
,439.98,*-99,1,*-99,*-99
,440.58,*-99,1,*-99,*-99
,440.78,*-99,1,*-99,*-99
,441.03,*-99,1,*-99,*-99
,441.23,*-99,1,*-99,*-99
,441.66,*-99,1,*-99,*-99
,442.97,*-99,1,*-99,*-99
,443.31,*-99,1,*-99,*-99
,443.83,*-99,1,*-99,*-99
,444.47,*-99,1,*-99,*-99
,444.63,*-99,1,*-99,*-99
,444.91,*-99,1,*-99,*-99
,445.16,*-99,1,*-99,*-99
,445.46,*-99,1,*-99,*-99
,445.74,*-99,1,*-99,*-99
,446.04,*-99,1,*-99,*-99
,446.46,*-99,1,*-99,*-99
,447.26,*-99,1,*-99,*-99
,447.49,*-99,1,*-99,*-99
,447.79,*-99,1,*-99,*-99
,448.1,*-99,1,*-99,*-99
,448.29,*-99,1,*-99,*-99
,448.51,*-99,1,*-99,*-99
,448.99,*-99,1,*-99,*-99
,449.24,*-99,1,*-99,*-99
,449.54,*-99,1,*-99,*-99
,449.77,*-99,1,*-99,*-99
,450.09,*-99,1,*-99,*-99
,451.08,*-99,1,*-99,*-99
,451.4,*-99,1,*-99,*-99
,451.66,*-99,1,*-99,*-99
,452.0,*-99,1,*-99,*-99
,452.96,*-99,1,*-99,*-99
,453.46,*-99,1,*-99,*-99
,453.71,*-99,1,*-99,*-99
,458.11,*-99,1,*-99,*-99
,458.34,*-99,1,*-99,*-99
,458.68,*-99,1,*-99,*-99
,458.87,*-99,1,*-99,*-99
,459.08,*-99,1,*-99,*-99
,459.61,*-99,1,*-99,*-99
,460.03,*-99,1,*-99,*-99
,460.21,*-99,1,*-99,*-99
,460.53,*-99,1,*-99,*-99
,461.72,*-99,1,*-99,*-99
,461.96,*-99,1,*-99,*-99
,462.32,*-99,1,*-99,*-99
,462.66,*-99,1,*-99,*-99
,462.92,*-99,1,*-99,*-99
,463.26,*-99,1,*-99,*-99
,463.52,*-99,1,*-99,*-99
,463.75,*-99,1,*-99,*-99
,464.53,*-99,1,*-99,*-99
,464.78,*-99,1,*-99,*-99
,464.96,*-99,1,*-99,*-99
,465.24,*-99,1,*-99,*-99
,465.61,*-99,1,*-99,*-99
,465.85,*-99,1,*-99,*-99
,465.98,*-99,1,*-99,*-99
,467.13,*-99,1,*-99,*-99
,467.44,*-99,1,*-99,*-99
,467.71,*-99,1,*-99,*-99
,468.15,*-99,1,*-99,*-99
,468.67,*-99,1,*-99,*-99
,468.86,*-99,1,*-99,*-99
,469.08,*-99,1,*-99,*-99
,469.54,*-99,1,*-99,*-99
,470.1,*-99,1,*-99,*-99
,470.48,*-99,1,*-99,*-99
,471.06,*-99,1,*-99,*-99
,471.72,*-99,1,*-99,*-99
,472.08,*-99,1,*-99,*-99
,472.29,*-99,1,*-99,*-99
,472.56,*-99,1,*-99,*-99
,473.74,*-99,1,*-99,*-99
,474.46,*-99,1,*-99,*-99
,474.66,*-99,1,*-99,*-99
,474.93,*-99,1,*-99,*-99
,475.23,*-99,1,*-99,*-99
,475.49,*-99,1,*-99,*-99
,475.75,*-99,1,*-99,*-99
,475.95,*-99,1,*-99,*-99
,476.22,*-99,1,*-99,*-99
,476.95,*-99,1,*-99,*-99
,477.18,*-99,1,*-99,*-99
,480.55,*-99,1,*-99,*-99
,486.41,*-99,1,*-99,*-99
